region	name	city	effective_url	hostname
LA	Gracie United Team Jucao-Leesville	Leesville	https://gracie-united-team-jucao-leesville.business.site/	gracie-united-team-jucao-leesville.business.site
LA	Guerrilla Jiu-Jitsu Thibodaux	Thibodaux	http://www.guerrillajiujitsuthibodaux.com/	guerrillajiujitsuthibodaux.com
LA	Hayashi Judo School	New Orleans	http://www.nolajudo.com/	nolajudo.com
LA	Hero Fitness Academy	Calhoun	https://herofitnessacademy.com/	herofitnessacademy.com
LA	Indigo Brazilian Jiu Jitsu Sulphur	Sulphur	http://indigobjj.com/	indigobjj.com
LA	Inner Game Jiu-Jitsu	Ville Platte	https://www.innergamebjj.com	innergamebjj.com
LA	JM Modern Jiu Jitsu	Baton Rouge	https://www.jmmodernjj.com	jmmodernjj.com
LA	Kimm's Institute of Self-Defense	Baton Rouge	https://www.kimmsinstitute.info/	kimmsinstitute.info
LA	Kron Gracie Jiu Jitsu West Monroe	West Monroe	http://www.kgjjwm.com/	kgjjwm.com
LA	Legacy Fitness Factory	Metairie	http://legacyfitnessfactory.com/	legacyfitnessfactory.com
LA	Light City Martial Arts	Natchitoches	http://www.lightcitymma.com/	lightcitymma.com
LA	Louisiana Black Belt Academy	Morgan City	https://morgancitymartialarts.com/	morgancitymartialarts.com
LA	Movement Fitness - Watson	Denham Springs	https://www.mindbodyonline.com/explore/locations/movement-martial-arts-and-fitness	mindbodyonline.com
LA	NOLA BJJ (Uptown)	New Orleans	https://nolabjj.com	nolabjj.com
LA	NOLA BJJ Westbank	New Orleans	http://westbanksocialclub.com/	westbanksocialclub.com
LA	Next Level Martial Arts of Houma	Houma	http://www.nlmahouma.com/	nlmahouma.com
LA	Olympic Brazilian Jiu Jitsu	Sulphur	https://olympicbjj.org	olympicbjj.org
LA	PE Training Center	Lake Charles	http://www.petrainingcenter.com/	petrainingcenter.com
LA	Pinnacle Martial Arts Academy	Monroe	https://pinnacle-ma.com/	pinnacle-ma.com
LA	Premier Martial Arts Slidell	Slidell	http://www.premiermartialarts.com/slidell	premiermartialarts.com
LA	Rogue 22 BJJ	Bossier City	https://bookeo.com/rogue22bjj	bookeo.com
LA	Ronin Martial Arts & Fitness	River Ridge	http://roninmma.fitness/	roninmma.fitness
LA	S.I.C.A. MMA and Krav Maga	Gonzales	http://www.sicamma.com/	sicamma.com
LA	SMAA/Soul Fighters SBC, Brazilian Jiu Jitsu	Bossier City	http://www.sbcjiujitsu.com/	sbcjiujitsu.com
LA	Science of Jiu Jitsu Academy	Harvey	https://scienceofjiujitsu.net	scienceofjiujitsu.net
LA	Shogun	Metairie	http://www.shogunnola.com/contact/	shogunnola.com
LA	Southern Karate Jiu-Jitsu	Covington	https://www.facebook.com/SouthernKarate/	facebook.com
LA	Studio 334	Rayne	https://www.facebook.com/studio334la/	facebook.com
LA	Team Juggernaut Brazilian Jiu Jitsu & Fitness Academy	Opelousas	https://teamjuggernautbrazilianjiujitsufitness.business.site/	teamjuggernautbrazilianjiujitsufitness.business.site
LA	Team Tooke Mixed Martial Arts Lafayette	Lafayette	https://www.teamtooke.com/	teamtooke.com
LA	Temple Gym NOLA	New Orleans	https://www.templegymnola.com/	templegymnola.com
LA	Thanh Le's MMA at Moon College	Metairie	http://www.lebrosmma.com/	lebrosmma.com
LA	Vida Jiu-Jitsu	Mandeville	http://www.vidabjj.com/	vidabjj.com
LA	Wall To Wall Martial Arts	Denham Springs	http://www.wallmartialarts.com/	wallmartialarts.com
LA	West Louisiana Jujutsu Training Academy	Leesville	http://www.leesvillejujutsu.com/	leesvillejujutsu.com
LA	Yonsei Martial Arts Academy	Kenner	https://calendly.com/info4yonsei/quick-start	calendly.com
LA	Zachary Martial Arts	Zachary	http://www.zacharymartialarts.com/	zacharymartialarts.com
MA	10th Planet Jiu Jitsu Springfield MA	Agawam	10thplanetspringfieldma.com	10thplanetspringfieldma.com
MA	Adas Jiu Jitsu Academy	Peabody	bjjpeabody.com	bjjpeabody.com
MA	Alliance Jiu-Jitsu Framingham	Framingham	alliancebjjframingham.com	alliancebjjframingham.com
MA	American Grit MMA	Canton	americangritmma.com	americangritmma.com
MA	Atlas Jiu Jitsu Waltham	Waltham	https://www.atlasjiujitsu.com/waltham-massachusetts	atlasjiujitsu.com
MA	Back to Basics Martial Arts & Fitness	Boston	backtobasicsboston.com	backtobasicsboston.com
MA	BattleGround Jiu-Jitsu Academy	West Springfield	https://battlegroundjiujitsu.com	battlegroundjiujitsu.com
MA	Bay State Brazilian Jiu-Jitsu	Natick	natickbjj.academy	natickbjj.academy
MA	Bernardo Faria Brazilian Jiu-Jitsu Academy	Bedford	bernardofariaacademy.com	bernardofariaacademy.com
MA	Binda Jiu Jitsu	Haverhill	bindajiujitsu.com	bindajiujitsu.com
MA	Bishop's Training & Fitness	West Bridgewater	bishopstrainingandfitness.com	bishopstrainingandfitness.com
MA	Boston Brazilian Jiu Jitsu	Boston	https://bostonbjj.com/	bostonbjj.com
MA	Boston Brazilian Jiu Jitsu Framingham	Framingham	bbjjoff.com	bbjjoff.com
MA	Boston Brazilian Jiu Jitsu Stoughton	Stoughton	bostonbjjstoughton.com	bostonbjjstoughton.com
MA	Boston Brazilian Jiu-Jitsu Newton	Newton	bbjiujitsu.com	bbjiujitsu.com
MA	Boston Brazilian Jiu-Jitsu Woburn	Woburn	https://bostonbjjwoburn.com	bostonbjjwoburn.com
MA	Brazilian Martial Arts Center	Somerville	bmacboston.com	bmacboston.com
MA	Brazilian Top Team Back Bay	Boston	https://bttbackbay.co	bttbackbay.co
MA	Brazilian Top Team Boston	Everett	bttboston.com	bttboston.com
MA	Broadway Jiu-Jitsu and Fitness	Boston	broadwayjiujitsu.com	broadwayjiujitsu.com
MA	CBJJ School	Leominster	cbjjteam.com	cbjjteam.com
MA	Citadel Martial Arts	Boston	citadelmartialarts.com	citadelmartialarts.com
MA	Combat Sports Boston	Boston	combatsportsboston.com	combatsportsboston.com
MA	Combate Real School of Jiu Jitsu	Southbridge	combaterealjiujitsu.com	combaterealjiujitsu.com
MA	Connors Mixed Martial Arts Academy	Norwood	connorsma.com	connorsma.com
MA	CrossFit Arsenal (and BJJ)	Watertown	crossfitarsenal.com	crossfitarsenal.com
MA	Curtis Mateus BJJ	New Bedford	curtismateusbjj.com	curtismateusbjj.com
MA	DF Fitness & Martial Arts Center	Gloucester	dffitnessmacenter.com	dffitnessmacenter.com
MA	Daniel Gracie Academy Falmouth	Falmouth	https://daniel-gracie.com/	daniel-gracie.com
MA	Daniel Gracie Academy Hyannis	Hyannis	daniel-gracie-academy-hyannis.business.site	daniel-gracie-academy-hyannis.business.site
MA	Daniel Gracie Academy Northborough	Northborough	danielgracieacademy.com	danielgracieacademy.com
MA	Daniel Gracie Academy Orleans	Orleans	gracie-capecod.business.site	gracie-capecod.business.site
MA	Danny Savery BJJ Somerset MA	Somerset	dannysaverybjj.com	dannysaverybjj.com
MA	Danny Savery Brazilian Jiu Jitsu - Fairhaven MA	Fairhaven	dannysaverybjj.com	dannysaverybjj.com
MA	Darkside Jiu-Jitsu LLC	Plainville	darksidebjj.com	darksidebjj.com
MA	Davis Square Martial Arts	Somerville	davissquaremartialarts.com	davissquaremartialarts.com
MA	Dedeco Brazilian Jiu Jitsu Weymouth - NEU team	Weymouth	dedecobjj.com	dedecobjj.com
MA	Dedeco Brazilian Jiu-Jitsu Marshfield/Pembroke	Pembroke	dedecobjj.com	dedecobjj.com
MA	Dragon Lair Mma	Framingham	dragonlairmma.com	dragonlairmma.com
MA	Dragon Within Mixed Martial Arts	Salem	dragonwithinmartialarts.com	dragonwithinmartialarts.com
MA	Empower Brazilian Jiu Jitsu	Boston	empowerbjj.com	empowerbjj.com
MA	Evolution Performance Center	Tewksbury	evolutionperformancecenter.com	evolutionperformancecenter.com
MA	Evolve Jiu Jitsu Training Center	Uxbridge	massjiujitsu.com	massjiujitsu.com
MA	FUJI Martial Arts Jiu-Jitsu & Judo Woburn	Woburn	fujimartialarts.com	fujimartialarts.com
MA	FUJI Martial Arts Jiu-Jitsu Wakefield	Wakefield	fujigym.com	fujigym.com
MA	Fenix Brazilian Jiu Jitsu Tewksbury	Tewksbury	fenixbjj.com	fenixbjj.com
MA	Fenix Brazilian Jiu Jitsu Woburn	Woburn	fenixbjj.com	fenixbjj.com
MA	Fighting Arts Academy	Springfield	fightingartsacademy.com	fightingartsacademy.com
MA	Florian Martial Arts Center	Brookline	https://www.florianmartialartscenter.com	florianmartialartscenter.com
MA	GB South Shore	Scituate	graciebarra.com	graciebarra.com
MA	Gabriel Gladiator Training Center	West Springfield	gabrielgladiator.com	gabrielgladiator.com
MA	Gentle Art Dojo	Chelmsford	gentleartdojo.com	gentleartdojo.com
MA	Ginsberg Academy BJJ	Cambridge	ginsbergacademy.com	ginsbergacademy.com
MA	Gracie Barra Boston	Boston	graciebarraboston.com	graciebarraboston.com
MA	Gracie Barra Peabody	Peabody	https://graciebarrapeabody.com	graciebarrapeabody.com
MA	Gracie Jiu-Jitsu Dedham	Dedham	graciededham.com	graciededham.com
MA	Ground Units Bjj	Westfield	groundunitsbjj.wordpress.com	groundunitsbjj.wordpress.com
MA	Hard Knocks Muay Thai & Mma	Everett	hardknockseverett.com	hardknockseverett.com
MA	Hudson Combat Academy	Hudson	hudsoncombat.com	hudsoncombat.com
MA	Hyannis Mixed Martial Arts of Cape Cod	Hyannis	hyannismixedmartialarts.com	hyannismixedmartialarts.com
MA	Icon Jiu Jitsu Team USA	North Billerica	iconbjj-usa.com	iconbjj-usa.com
MA	Impact School Of Martial Arts	Bellingham	groundwarrior.com	groundwarrior.com
MA	Institute of Combative Arts (Gracie Jiu-Jitsu Quincy)	Quincy	instituteofcombativearts.com	instituteofcombativearts.com
MA	Kimura BJJ	Watertown	kimurabjj.com	kimurabjj.com
MA	Level Ground Mixed Martial Arts	Dorchester	levelgroundmma.org	levelgroundmma.org
MA	Luiz Paulo Brazilian Jiu Jitsu 7th Coral Belt	Norwood	luizpaulojiujitsu.com	luizpaulojiujitsu.com
MA	Mass Best Martial Arts Center	Webster	facebook.com	facebook.com
MA	Mass Bjj	Acton	massbjj.com	massbjj.com
MA	Maxx Training Center Martial Arts	Stoughton	maxxtrainingcenter.com	maxxtrainingcenter.com
MA	Mena Fitness Training & Brazilian Jiu Jitsu	Stow	menafitnesstraining.com	menafitnesstraining.com
MA	Mmaxout Fitness And Martial Arts	Revere	bostonfight.com	bostonfight.com
MA	Mo's Martial Arts	Dedham	mosmartialarts.com	mosmartialarts.com
MA	New England Fit And MMA	Springfield	newenglandfit.com	newenglandfit.com
MA	New England Submission Fighting	Amherst	amherstmma.com	amherstmma.com
MA	New Vision Academy of Jiu Jitsu	Hyde Park	nvajj.com	nvajj.com
MA	Newaza Brazilian Jiu-Jitsu Club	Fitchburg	newazabjj.com	newazabjj.com
MA	Nexus Martial Arts & Fitness	Wareham	nexusma.com	nexusma.com
MA	North Shore Brazilian Jiu-Jitsu Academy	Salem	northshorebjj.com	northshorebjj.com
MA	Paradigm Brazilian Jiu Jitsu	Lowell	https://www.theparadigmacademy.com	theparadigmacademy.com
MA	Phoenix BJJ Marlborough	Marlborough	phoenix-jj.com	phoenix-jj.com
MA	Private Jewels Fitness	Lynn	privatejewelsfitness.com	privatejewelsfitness.com
MA	RBJJ Taunton - BTT Taunton	Taunton	rbjjtaunton.com	rbjjtaunton.com
MA	REAL Brazilian Jiu Jitsu Middleboro	Middleborough	realbjj.com	realbjj.com
MA	REDLINE Fight Sports	Cambridge	redlinefightsports.com	redlinefightsports.com
MA	Randy Brown Mantis Boxing & Brazilian Jiu-Jitsu	Westminster	randybrownmantisboxing.com	randybrownmantisboxing.com
MA	Regiment Training Center	Fall River	regimenttrainingcenter.com	regimenttrainingcenter.com
MA	Resolve Martial Arts	North Chelmsford	resolvemartialarts.com	resolvemartialarts.com
MA	Revere Jiu Jitsu Center	Revere	reverejiujitsucent.wixsite.com	reverejiujitsucent.wixsite.com
MA	Sardinha BJJ Cape Cod	Dennis	https://www.sardinhabjjcapecod.com	sardinhabjjcapecod.com
MA	Sento Mixed Martial Arts Academy	West Springfield	westspringfieldmma.com	westspringfieldmma.com
MA	Sityodtong Northshore	Beverly	sityodtongnorthshore.com	sityodtongnorthshore.com
MA	Soneca Brazilian Jiu Jitsu / Team NEU BJJ - Marlborough	Marlborough	sonecabjj.com	sonecabjj.com
MA	Soneca Brazilian Jiu-Jitsu/ Team NEU – Worcester	Worcester	sonecabjj.com	sonecabjj.com
MA	South Boston BJJ	Boston	https://southbostonbjj.com	southbostonbjj.com
MA	Squared Brazilian Jiu Jitsu	Worcester	squared-bjj-worcester.ueniweb.com	squared-bjj-worcester.ueniweb.com
MA	Straight Blast Gym East Coast	North Dartmouth	sbgeastcoast.com	sbgeastcoast.com
MA	Submit Your Friend Brazilian Jiujitsu Academy	Brighton	syf-bjj.com	syf-bjj.com
MA	Team Flo Brazilian Jiu Jitsu (NEU BJJ affiliate)	Tyngsborough	teamflojiujitsu.com	teamflojiujitsu.com
MA	Team Link BJJ (Brazilian Jiu Jitsu) Marlborough	Marlborough	m.facebook.com	m.facebook.com
MA	Team Link Brazilian Jiu-Jitsu	Ludlow	linkbjj.com	linkbjj.com
MA	Team Link Northampton	Northampton	teamlinknoho.com	teamlinknoho.com
MA	Terrinha Draculino BJJ Team	Hopkinton	tdtbjj.com	tdtbjj.com
MA	The Fighting Arts Academy	Fitchburg	fightingartsfitchburg.com	fightingartsfitchburg.com
MA	Theodorou Academy of Jiu Jitsu	Watertown	bostonselfdefense.com	bostonselfdefense.com
MA	Thurston Academy (NEU BJJ affiliate)	Kingston	thurstonacademy.com	thurstonacademy.com
MA	Thurston Martial Arts	Hanover	thurstonmartialarts.com	thurstonmartialarts.com
MA	Total Performance Sports	Everett	totalperformancesports.com	totalperformancesports.com
MA	UFC GYM Boston Financial District	Boston	ufcgym.com	ufcgym.com
MA	USMMA Martial Arts and Yoga	Bellingham	clients.mindbodyonline.com	clients.mindbodyonline.com
MA	VACA BJJ & MMA	West Springfield	https://www.vacabjjmma.com	vacabjjmma.com
MA	Versus Jiu-jitsu	Natick	versusjiujitsu.com	versusjiujitsu.com
MA	Viver MMA	Boston	vivermma.com	vivermma.com
MA	Wai Kru Mixed Martial Arts	Allston	waikru.com	waikru.com
MA	Way Of Life BJJ	Saugus	wayoflifebjj.wixsite.com	wayoflifebjj.wixsite.com
MA	Worcester MMA	Worcester	worcestermma.com	worcestermma.com
MA	ZenQuest Martial Arts Center	Lenox	zenquestmac.com	zenquestmac.com
MA	Zichelle MMA BJJ & Fitness	Leominster	zichellemmaandfitness.com	zichellemmaandfitness.com
MA	k i Salem Martial Arts	Salem	kisalemma.com	kisalemma.com
MB	Balance Jiu Jitsu	Winnipeg	https://www.balancebjjwinnipeg.com	balancebjjwinnipeg.com
MB	Brazil-021 Winnipeg	Winnipeg	https://www.brazil021wpg.com	brazil021wpg.com
MB	Canadian Fighting Center	Winnipeg	https://www.cfcgym.net	cfcgym.net
MB	Champion Brazilian Jiu-Jitsu & Capoeira	Winnipeg	https://beachampion.ca	beachampion.ca
MB	Future MMA	Steinbach	https://futuremma.ca	futuremma.ca
MB	Gracie Jiu-Jitsu Winnipeg	Winnipeg	https://graciejiujitsuwinnipeg.com	graciejiujitsuwinnipeg.com
MB	Innovative Martial Arts & Fitness	Winnipeg	https://winnipegmartialarts.ca	winnipegmartialarts.ca
MB	Iron Image Barbell Club	Selkirk	https://www.ironimage.ca	ironimage.ca
MB	Precision MMA Morden	Morden	https://www.precisionmma.ca	precisionmma.ca
MB	RISE Athletics	Winkler	https://www.riseactive.ca	riseactive.ca
MB	Revelation Martial Arts	Steinbach	https://www.revelationmartialarts.com	revelationmartialarts.com
MB	Robert Lee Martial Arts	Winnipeg	https://www.robertleema.ca	robertleema.ca
MB	Socius BJJ	Winnipeg	https://www.sociusbjj.com	sociusbjj.com
MB	Thrive Academy	Winnipeg	https://thriveacademy.ca	thriveacademy.ca
MB	WAMMA Brandon	Brandon	https://wammabrandon.com	wammabrandon.com
MB	WAMMA Dauphin	Dauphin	https://wamma.site/dauphin	wamma.site
MB	WAMMA Flin Flon	Flin Flon	https://wamma.site/flinflon	wamma.site
MB	WAMMA NextGen	Winnipeg	https://wamma.site	wamma.site
MB	WAMMA Niverville	Niverville	https://wammaniverville.ca	wammaniverville.ca
MB	WAMMA Thompson	Thompson	https://wamma.site/thompson	wamma.site
MD	2nd Gear BJJ	Laurel	2ndgearbjj.com	2ndgearbjj.com
MD	Agoge Brazilian Jiu Jitsu	Severna Park	agogebjj.com	agogebjj.com
MD	Alliance Jiu Jitsu Maryland	Gaithersburg	thefoundrybjj.com	thefoundrybjj.com
MD	American Martial Arts Gym	Waldorf	amagmma.com	amagmma.com
MD	Ascend Institute of Martial Arts	Bethesda	ascendbethesda.com	ascendbethesda.com
MD	Baltimore Brazilian Jiu Jitsu	Essex	baltimorebjj.com	baltimorebjj.com
MD	Baltimore Gracie Jiu-Jitsu	Halethorpe	baltimoregraciejiujitsu.com	baltimoregraciejiujitsu.com
MD	Baltimore Martial Arts Academy	Catonsville	baltimoremartialarts.com	baltimoremartialarts.com
MD	Baltimore Mixed Martial Arts	Elkridge	baltimoremixedmartialarts.com	baltimoremixedmartialarts.com
MD	Bams Martial Arts & Fitness	Laurel	thebams.com	thebams.com
MD	Bartman MMA and Self-Defense	Silver Spring	bartmanmma.com	bartmanmma.com
MD	Bel Air BJJ & MMA	Bel Air	belairbjj.com	belairbjj.com
MD	Bellicose Martial Arts	Crofton	bellicosemartialarts.zenplanner.com	bellicosemartialarts.zenplanner.com
MD	Beltway Martial Arts	Silver Spring	beltwaymartialarts.com	beltwaymartialarts.com
MD	Berwyn Heights Brazilian Jiu Jitsu	College Park	berwynheightsbjj.com	berwynheightsbjj.com
MD	Bowerhouse Academy of Mixed Martial Arts	Frederick	bowerhouseacademy.com	bowerhouseacademy.com
MD	Brazu Jiu Jitsu Academy	Silver Spring	brazubjj.com	brazubjj.com
MD	Calvert MMA Academy	Sunderland	calvertmma.com	calvertmma.com
MD	Capital MMA & Elite Fitness	Takoma Park	capitalmma.com	capitalmma.com
MD	Chevy Chase Jujitsu	Chevy Chase	chevychasejujitsu.com	chevychasejujitsu.com
MD	Clinch Martial Arts Academy	Frederick	clinchacademy.com	clinchacademy.com
MD	College Park Mixed Martial Arts	Beltsville	cpmma.net	cpmma.net
MD	Conquest Martial Arts & Fitness	Millersville	bjjconquest.com	bjjconquest.com
MD	Crazy 88 Mixed Martial Arts	Elkridge	crazy88mma.com	crazy88mma.com
MD	Culture of Jiu Jitsu	Gaithersburg	cultureofjiujitsu.com	cultureofjiujitsu.com
MD	Danzan Ryu Jujitsu Academy	Bethesda	jujitsuacademy.com	jujitsuacademy.com
MD	East Coast Martial Arts	Annapolis	eastcoastmartialarts.com	eastcoastmartialarts.com
MD	Ferocity Mixed Martial Arts	Owings Mills	ferocitymmaclub.com	ferocitymmaclub.com
MD	FightCamp Thai Boxing	Cockeysville	fightcampthaiboxing.com	fightcampthaiboxing.com
MD	Form Jiu Jitsu Academy	Baltimore	formjiujitsu.com	formjiujitsu.com
MD	Fort Washington United	Fort Washington	unitedmartialartsmd.com	unitedmartialartsmd.com
MD	Global Martial Arts Academy	Hampstead	globalhapkido.com	globalhapkido.com
MD	Gracie Jiu-Jitsu Maryland (Finksburg)	Finksburg	realjiujitsu.com	realjiujitsu.com
MD	Gracie Ocean City	Ocean City	gracieoceancity.com	gracieoceancity.com
MD	Grapple Academy Martial Arts	Nottingham	perryhallmartialarts.com	perryhallmartialarts.com
MD	Ground Control Jiu-Jitsu Academy	Rosedale	groundcontrolbaltimore.com	groundcontrolbaltimore.com
MD	Ground Control Owings Mills	Owings Mills	groundcontrolom.com	groundcontrolom.com
MD	Hagerstown Brazilian Jiu Jitsu Academy	Hagerstown	hagerstownbjj.com	hagerstownbjj.com
MD	Han Mi Martial Arts / Gracie Damascus	Damascus	hanmimartialarts.com	hanmimartialarts.com
MD	Hero MMA Academy	Annapolis Junction	herommaacademy.com	herommaacademy.com
MD	Infinite Fighting Concepts MMA	Gaithersburg	ifcmma.com	ifcmma.com
MD	Infinity Jiu-jitsu Maryland	Timonium	infinitybjjmaryland.com	infinitybjjmaryland.com
MD	Interactive Fitness Gym & MMA	Timonium	interactivefitnessgym.com	interactivefitnessgym.com
MD	Inversion Martial Arts	Colora	inversionbjj.com	inversionbjj.com
MD	Kang's Mixed Martial Arts	Aspen Hill	tigermma.com	tigermma.com
MD	Kanjizai Academy of Jiu-Jitsu	Baltimore	towsonmartialarts.com	towsonmartialarts.com
MD	Kogen Dojo Self Defense Academy	Severna Park	kogendojo.com	kogendojo.com
MD	Kogen Dojo Self Defense Academy: Brazilian Jiu-Jitsu & Muay Thai	Annapolis	kogendojo.com	kogendojo.com
MD	Lineage Brazilian Jiu Jitsu	California	lineagebjj.com	lineagebjj.com
MD	MMA & Sport	Damascus	mmaandsport.com	mmaandsport.com
MD	Maguilla's BJJ Academy	Silver Spring	bjjonline.com	bjjonline.com
MD	Method Jiu-Jitsu	Forest Hill	methodmma.com	methodmma.com
MD	Mid Shore Martial Arts	Easton	fitnessrxworkout.com	fitnessrxworkout.com
MD	New Wave Martial Arts Perry Hall	Nottingham	newwavema.com	newwavema.com
MD	Noel Smith Glen Burnie Brazilian Jiu-Jitsu	Glen Burnie	noelsmithbjj.com	noelsmithbjj.com
MD	Potomac MMA	Potomac	potomacmma.com	potomacmma.com
MD	Practical MMA	Edgemere	practicalmma.com	practicalmma.com
MD	Prem1er Combat Academy	Baltimore	prem1ercombatacademy.com	prem1ercombatacademy.com
MD	Pure Performance Martial Arts Center	Rockville	pureperformancemac.com	pureperformancemac.com
MD	Rising Tide Academy	Columbia	realjiujitsu.com	realjiujitsu.com
MD	Ronin Brazilian Jiu-Jitsu	Chester	ronin-bjj.com	ronin-bjj.com
MD	Royal Martial Arts	Waldorf	royalmartialarts.com	royalmartialarts.com
MD	Royal Tiger Academy MMA Self Defense Martial arts	Damascus	royaltigeracademy.com	royaltigeracademy.com
MD	Ryoma Academy of Martial Arts	Frostburg	ryomaacademy.com	ryomaacademy.com
MD	Seigneury Dojo - Jujitsu, Judo & MMA Training	Baltimore	seigneurydojo.com	seigneurydojo.com
MD	Shaddock MMA Academy	Sykesville	shaddockmma.com	shaddockmma.com
MD	Shonen Jiu Jitsu	Glen Burnie	shonenjiujitsu.com	shonenjiujitsu.com
MD	Southern Maryland Martial Arts & Fitness Bryans Road	Bryans Road	https://smmafitness.com	smmafitness.com
MD	Southern Maryland Martial Arts & Fitness La Plata	La Plata	https://smmafitness.com	smmafitness.com
MD	Standard BJJ	Rockville	standardjiujitsu.com	standardjiujitsu.com
MD	Stanley Combatives	Owings Mills	stanleycombatives.com	stanleycombatives.com
MD	Synergy Martial Arts	Odenton	synergykarate.com	synergykarate.com
MD	Team Lloyd Irvin	Camp Springs	lloydirvin.com	lloydirvin.com
MD	Team Randori Brazilian Jiu Jitsu Annapolis	Annapolis	teamrandori.com	teamrandori.com
MD	The Compound BJJ	Silver Spring	thecompoundsilverspring.com	thecompoundsilverspring.com
MD	The Jiu-Jitsu Academy of Southern Maryland	White Plains	somdjujitsu.com	somdjujitsu.com
MD	The Lab Martial Arts and Fitness Center	Easton	thelabeaston.com	thelabeaston.com
MD	Top Flight MMA Belcamp	Belcamp	topflightmma.com	topflightmma.com
MD	Triple Threat BJJ	Elkton	ttcsbjj.com	ttcsbjj.com
MD	Underworld BJJ	Millersville	underworldbjj.com	underworldbjj.com
MD	Washington DC Brazilian Jiu Jitsu	Takoma Park	wdcbjj.com	wdcbjj.com
MD	Zenyo Jiu Jitsu	Baltimore	zenyojiujitsu.com	zenyojiujitsu.com
ME	Acadia Brazilian Jiu-Jitsu	Ellsworth	https://acadiabjj.com	acadiabjj.com
ME	Alexey Pickerell BJJ	Westbrook	https://alexeybjj.com	alexeybjj.com
ME	Bar Harbor Brazilian Jiu Jitsu	Bar Harbor	https://barharborbjj.com	barharborbjj.com
ME	Bearclan Jiujitsu	Oakland	https://bearclanjiujitsu.com	bearclanjiujitsu.com
ME	Brunswick Martial Arts Academy	Topsham	https://brunswickmartialarts.com	brunswickmartialarts.com
ME	Empire Brazilian Jiu Jitsu	Freeport	https://empirebjjmaine.com	empirebjjmaine.com
ME	Evolution Athletix	Saco	https://evolutionathletix.com	evolutionathletix.com
ME	Flow Brazilian Jiu Jitsu	Rockland	https://flowbrazilianjiujitsu.com	flowbrazilianjiujitsu.com
ME	Gracie Barra South Portland	South Portland	https://graciebarrasouthportland.com	graciebarrasouthportland.com
ME	Gracie Gym Maine	Windham	https://graciegymmaine.com	graciegymmaine.com
ME	Graciefighter Jiu Jitsu	Caribou	https://graciefightercaribou.com	graciefightercaribou.com
ME	Huard's Ju-Jitsu & Karate	Winslow	https://huardsmartialarts.com	huardsmartialarts.com
ME	Port City BJJ	Kittery	https://portcitybjj.com	portcitybjj.com
ME	Presque Isle BJJ	Presque Isle	https://presqueislebjj.com	presqueislebjj.com
ME	Rolls Jiu Jitsu	Ellsworth	https://rollsjiujitsumaine.com	rollsjiujitsumaine.com
ME	Stonecoast Brazilian Jiu Jitsu	Portland	https://stonecoastbjj.com	stonecoastbjj.com
ME	The Foundry Brazilian Jiu Jitsu	Farmington	https://foundrybjj.com	foundrybjj.com
MI	10th Planet Jiu Jitsu Detroit	Detroit	http://www.10thplanetdetroit.com	10thplanetdetroit.com
MI	10th Planet Jiu Jitsu Grand Rapids	Grand Rapids	https://www.10thplanetgrandrapids.com/	10thplanetgrandrapids.com
MI	313 Brazilian Jiu-Jitsu	Detroit	http://www.313bjj.com	313bjj.com
MI	All Around Fitness and Jiu Jitsu	Mesick	https://www.facebook.com/Allaround-Gym-Fitness-1535990496691246/	facebook.com
MI	Allen Park Martial Arts Center	Allen Park	http://www.allenparkmartialartscenter.com/	allenparkmartialartscenter.com
MI	Allied Academy Of Martial Arts	Southfield	http://alliedmartialarts.com/	alliedmartialarts.com
MI	Assembly Jiu-Jitsu	Bloomfield Hills	http://www.assembly-detroit.com	assembly-detroit.com
MI	Bear's Den Grappling Center BJJ and Wrestling	Wyandotte	http://www.bearsdengrapplingcenter.com/	bearsdengrapplingcenter.com
MI	Black Lion Jiu Jitsu Academy	Byron Center	https://www.blacklionjiujitsu.com/	blacklionjiujitsu.com
MI	Black Tie Jiu Jitsu Clare	Clare	http://www.sbardellamma.com/	sbardellamma.com
MI	Bushidokan Martial Arts (BJJ and Aikido)	Rochester Hills	https://bushidokanmartialarts.com/	bushidokanmartialarts.com
MI	Central Michigan Jiu Jitsu Academy	Alma	https://centralmichiganjiujitsu.com/	centralmichiganjiujitsu.com
MI	Close Quarters Combat Academy	Ann Arbor	http://www.cqcacademy.com/contact	cqcacademy.com
MI	College of Martial Arts	Sterling Heights	http://comakarate.com/	comakarate.com
MI	Combat Base Flint	Flint	http://www.combatbaseflint.com/	combatbaseflint.com
MI	Cosens MMA	Bay City	https://cosensmma.com/	cosensmma.com
MI	Cosens Martial Arts Grand Blanc LLC	Grand Blanc	https://cosensmmagrandblanc.com/	cosensmmagrandblanc.com
MI	Cosens Martial Arts Midland LLC	Midland	https://cosensmmamidland.com/	cosensmmamidland.com
MI	Cosens Martial Arts Mt. Pleasant LLC	Mt. Pleasant	https://cosensmmamtpleasant.com/	cosensmmamtpleasant.com
MI	Cosens Martial Arts Saginaw LLC	Saginaw	https://cosensmmasaginaw.com/	cosensmmasaginaw.com
MI	CrowesNest BJJ	White Pigeon	https://www.facebook.com/CRowesNestBJJ/	facebook.com
MI	Daniel Gracie Grand Rapids	Grand Rapids	http://www.danielgraciegrandrapids.com/	danielgraciegrandrapids.com
