name	region	city	stored_url	alt_host
Ricardo Almeida Brazilian Jiu Jitsu & Martial Arts	PA	Newtown	http://www.newtownbjj.com	newtownbjj.com
Fight Firm	PA	Philadelphia	http://fightfirmgym.com	www.fightfirmgym.com
Alliance Pennsylvania Jiu-Jitsu	PA	Phoenixville	http://www.bajji.com/	bajji.com
USA MMA Academy	PA	Phoenixville	http://www.usammaacademy.com	usammaacademy.com
Renzo Gracie Pittsburgh	PA	Pittsburgh	http://www.renzograciepittsburgh.com/	renzograciepittsburgh.com
High Voltage Gym	PA	Royersford	http://www.highvoltagegym.net/	highvoltagegym.net
Elite Performance Combat Club	PA	Shamokin	http://www.epccbjj.com/	epccbjj.com
Northeastern Ju Jitsu	PA	Swoyersville	http://www.nejujitsu.com/	nejujitsu.com
X-Treme MMA American Top Team	PA	Warrington	http://www.warringtonjiu-jitsu.com/	warringtonjiu-jitsu.com
Delco Brazilian Jiu-Jitsu	PA	Woodlyn	http://www.delcobjj.com/	delcobjj.com
UFC GYM Arlington	VA	Arlington	https://www.ufcgym.com/locations/arlington/	ufcgym.com
Virginia Jiu-Jitsu Academy	VA	Ashburn	http://www.virginiajiu-jitsuacademy.com	virginiajiu-jitsuacademy.com
RVA MMA Ashland	VA	Ashland	http://rvamma.com/	www.rvamma.com
Culpeper Brazilian Jiu-Jitsu	VA	Culpeper	http://crossfitculpeper.com/	www.crossfitculpeper.com
Comet BJJ	VA	Fairfax	http://cometmma.com/	www.cometmma.com
DCB MMA & Athletic Training	VA	Fredericksburg	http://www.dcbmma.com/	dcbmma.com
GB Fredericksburg	VA	Fredericksburg	https://graciejiujitsufredericksburg.com/	www.graciejiujitsufredericksburg.com
The Lab MMA	VA	Fredericksburg	http://www.thelabbjj.com/	thelabbjj.com
Cheeseman Martial Arts Brazilian Jiu Jitsu	VA	Hampton	http://cheesemanmartialarts.net/	www.cheesemanmartialarts.net
Odyssey MMA	VA	King William	http://www.odysseymma.com/	odysseymma.com
Tenth Round Boxing & MMA	VA	Leesburg	https://www.pedroboxing.com/	pedroboxing.com
Feks MMA	VA	Lynchburg	http://www.mma4lynchburg.com/	mma4lynchburg.com
Breakaway Jiu Jitsu	VA	Newport News	http://www.breakawayjiujitsu.com	breakawayjiujitsu.com
Gustavo Machado Norfolk	VA	Norfolk	http://www.gustavomachadonorfolk.com	gustavomachadonorfolk.com
UFC GYM Norfolk	VA	Norfolk	https://www.ufcgym.com/locations/norfolk/	ufcgym.com
Bushido MMA (Muay Thai and BJJ)	VA	Portsmouth	http://bushidomma.net/	www.bushidomma.net
Disciple MMA Academy	VA	Sterling	http://www.disciplemmaacademy.com/	disciplemmaacademy.com
Augusta Combat Sports	VA	Stuarts Draft	http://www.augustacombatsports.com/	augustacombatsports.com
American Fight Club	VA	Vienna	http://afcva.com/	www.afcva.com
David Jacobs BJJ Academy	VA	Vienna	http://www.therockbjj.com	therockbjj.com
Winbjj Mixed Martial Arts	VA	Winchester	http://www.winbjj.com/	winbjj.com
Gold Medal Grappling	VA	Woodbridge	http://www.ameri-jitsu.com/	ameri-jitsu.com
Modern American MMA	VA	Yorktown	http://www.mammas-boys.com/	mammas-boys.com
Atlanta Kyusho and Jujitsu	GA	Atlanta	http://www.atlantajujitsu.com/	atlantajujitsu.com
Advantage Jiu-Jitsu and Self Defense	GA	Marietta	https://www.advantagejj.com/	advantagejj.com
East Cobb Martial Arts	GA	Marietta	http://www.eastcobbma.com/	eastcobbma.com
Fusion MMA	GA	Marietta	http://fusionfitnessandmma.com/	www.fusionfitnessandmma.com
Champions Training Center	GA	Savannah	http://www.ctcsavannah.com	ctcsavannah.com
KnuckleUp Fitness Alpharetta	GA	Alpharetta	http://www.knuckleupfitness.com/	knuckleupfitness.com
World Jiu-Jitsu Academy	GA	Cumming	http://worldjiujitsuatlanta.com/	www.worldjiujitsuatlanta.com
Gracie Barra - Augusta	GA	Augusta	http://gbaugusta.com/	www.gbaugusta.com
10th Planet Jiu Jitsu Perry	GA	Perry	http://www.10thplanetperry.com/	10thplanetperry.com
Gracie Jiu-Jitsu Balance Academy	GA	Peachtree City	http://www.graciebalance.com/	graciebalance.com
Knuckle Up Fitness	GA	Sandy Springs	http://www.knuckleupfitness.com/	knuckleupfitness.com
Redemption Martial Arts Academy	GA	Tifton	http://www.martialartstifton.com/	martialartstifton.com
KnuckleUp MMA & Fitness	GA	Douglasville	http://www.knuckleupfitness.com/	knuckleupfitness.com
Ruff House Boxing and MMA	GA	Covington	https://www.ruffhouseboxing.com/	ruffhouseboxing.com
Fit to Fight Atlanta	GA	Chamblee	http://www.ftfatl.com/	ftfatl.com
Coastal Combatives	GA	Pooler	http://www.coastalcombatives.com/	coastalcombatives.com
Redline MMA	GA	Pooler	http://www.redlinemma.com/	redlinemma.com
Gracie Barra Blue Ridge	GA	Blue Ridge	https://graciebarra.com/blue-ridge-ga/	www.graciebarra.com
Blalock International Mixed Martial Arts Academy	GA	Fort Oglethorpe	http://www.blalocksimb.com/	blalocksimb.com
Invictus Brazilian Jiu Jitsu & Defensive Arts	GA	Hoboken	http://invictusbjj.online/	www.invictusbjj.online
Tekniques Brazilian Jiu-Jitsu & Fitness	GA	Powder Springs	http://www.tekniquesbjj.com/	tekniquesbjj.com
Sylvester Jiu-Jitsu Academy	GA	Sylvester	http://sylvesterjiujitsu.com/	www.sylvesterjiujitsu.com
Zanshin South Gracie Jiu Jitsu	GA	Warner Robins	http://www.zanshinsouthgraciejiujitsu.com/	zanshinsouthgraciejiujitsu.com
American Top Team Valdosta	GA	Valdosta	http://att229.com/	www.att229.com
GB Ellijay	GA	Ellijay	https://graciebarra.com/ellijay-ga/	www.graciebarra.com
ECF Martial Arts & Fitness / Brazilian Top Team BTT Charlotte	NC	Charlotte	http://www.eastcoastfighter.com	eastcoastfighter.com
Cornerstone Brazilian Jiu Jitsu	NC	Fayetteville	http://www.cornerstonebjj.com/	cornerstonebjj.com
Pitbull Martial Arts Center-USA	NC	Durham	http://pmacusamma.com/	www.pmacusamma.com
G13 Brazilian Jiu Jitsu HQ US	NC	Cary	http://g13bjj.us/hq/	www.g13bjj.us
Verity Brazilian Jiu-Jitsu	NC	Cary	https://veritybjj.com/	www.veritybjj.com
Fight Flow Academy	NC	Raleigh	http://fightflowmma.com/	www.fightflowmma.com
Ravensguard BJJ Academy	NC	Wilmington	http://ravensguardacademy.com/	www.ravensguardacademy.com
Evolution Fight Academy	NC	High Point	http://www.evolutionfightacademy.com/	evolutionfightacademy.com
Satsuma Jiu Jitsu	NC	Matthews	http://www.satsumaspiders.com	satsumaspiders.com
Crossface MMA	NC	Cornelius	http://www.crossface.net/	crossface.net
Fight to Win Jiu Jitsu Asheville	NC	Arden	http://www.ftwbjjasheville.com/	ftwbjjasheville.com
Triangle Jiu-Jitsu Academy	NC	Goldsboro	http://www.trianglejj.com/	trianglejj.com
Gustavo Machado Brazilian Jiu Jitsu Wilson	NC	Wilson	https://gmbjjwnc68.com/	www.gmbjjwnc68.com
Fusion Jiu Jitsu	NC	Forest City	http://fusionjiujitsu.com/	www.fusionjiujitsu.com
Warrior Fitness Center Laurinburg	NC	Laurinburg	http://www.laurinburgbjj.com/	laurinburgbjj.com
Basulto Academy Of Defense	NC	Waynesville	http://www.wncbjj.com/	wncbjj.com
Evolution MMA Academy	NC	Wrightsville Beach	http://www.evolutionmixedmartialarts.com/	evolutionmixedmartialarts.com
SAGA Combat Systems	NC	Lincolnton	http://www.sagacombat.com/	sagacombat.com
Gracie Barra - Spring Lake	NC	Spring Lake	http://gbspringlake.com/	www.gbspringlake.com
Casa of Jiu Jitsu	CT	Ansonia	http://www.casabjj.com/	casabjj.com
Shetucket Valley Judo and Sambo	CT	Baltic	http://www.judoct.com/	judoct.com
ZR Association CT	CT	Bridgeport	https://zrbridgeportbjj.com/	www.zrbridgeportbjj.com
BJJ For Christ Jiu Jitsu	CT	Danbury	http://www.bjjforchrist.org/	bjjforchrist.org
Danbury Academy Mixed Martial Arts	CT	Danbury	https://www.da-mma.com/	da-mma.com
Team Delima Brazilian Jiu-Jitsu Association	CT	Danbury	http://delimajiujitsu.com/	www.delimajiujitsu.com
Northeast Elite Wrestling Center	CT	Enfield	http://northeastelitewrestling.com/	www.northeastelitewrestling.com
Connecticut Martial Arts Training Center	CT	Fairfield	http://ctmma.com/	www.ctmma.com
Fit Club BJJ	CT	Fairfield	http://www.fitclubct.com/	fitclubct.com
Fortitude Jiu Jitsu	CT	Glastonbury	http://fortitudejj.com/	www.fortitudejj.com
Underdog Brazilian Jiu-Jitsu	CT	Hartford	http://www.underdogbjj.com/	underdogbjj.com
New Britain Judo and Dynamic Arts	CT	New Britain	http://www.newbritainjudo.org/	newbritainjudo.org
Ultimate MMA Training Center	CT	North Haven	http://www.ultimatemmact.com/	ultimatemmact.com
Ronin Martial Arts - Westport	CT	Norwalk	https://www.westportmma.com/	westportmma.com
UFC GYM Southington	CT	Southington	https://www.ufcgym.com/locations/southington/	ufcgym.com
Stamford Judo	CT	Stamford	http://www.stamfordjudo.us/	stamfordjudo.us
Iceman's Martial Arts Academy	CT	Stratford	http://www.icemansmartialarts.com/	icemansmartialarts.com
Hartford Dojo	CT	Wethersfield	http://gracieacademy.com/	www.gracieacademy.com
Hero MMA Academy	MD	Annapolis Junction	herommaacademy.com	www.herommaacademy.com
Kang's Mixed Martial Arts	MD	Aspen Hill	tigermma.com	www.tigermma.com
Foundation Jiu-Jitsu	MD	Baltimore	foundation-jiujitsu.com	www.foundation-jiujitsu.com
Rollstar Jiu Jitsu	MD	Baltimore	rsjiujitsumd.com	www.rsjiujitsumd.com
Seigneury Dojo - Jujitsu, Judo & MMA Training	MD	Baltimore	seigneurydojo.com	www.seigneurydojo.com
College Park Mixed Martial Arts	MD	Beltsville	cpmma.net	www.cpmma.net
Mid Shore Martial Arts	MD	Easton	fitnessrxworkout.com	www.fitnessrxworkout.com
Central Maryland Martial Arts	MD	Frederick	cmmatsd.com	www.cmmatsd.com
Infinite Fighting Concepts MMA	MD	Gaithersburg	ifcmma.com	www.ifcmma.com
Cabrera Jiu Jitsu Academy	MD	Hyattsville	graciepg.com	www.graciepg.com
Mount Airy Jiu-Jitsu & MMA	MD	Mt Airy	mountairybjj.com	www.mountairybjj.com
New Wave Martial Arts Perry Hall	MD	Nottingham	newwavema.com	www.newwavema.com
Synergy Martial Arts	MD	Odenton	synergykarate.com	www.synergykarate.com
Native Brazilian Jiu Jitsu	MD	Rockville	nativebjj.com	www.nativebjj.com
Gracie Randallstown Jiu Jitsu in Hillandale	MD	Silver Spring	hillandalejiujitsu.com	www.hillandalejiujitsu.com
Maguilla's BJJ Academy	MD	Silver Spring	bjjonline.com	www.bjjonline.com
Gracie Jiu-Jitsu Brazil	IN	Brazil	graciebrazilindiana.com	www.graciebrazilindiana.com
The School of Self Defense	IN	Carmel	the-school-of-self-defense.com	www.the-school-of-self-defense.com
Team O'Connor Brazilian Jiu-Jitsu	IN	Chesterton	team-oconnor.com	www.team-oconnor.com
Awesome Martial Arts Academy	IN	Clarksville	awesomesportsandcamps.com	www.awesomesportsandcamps.com
First Shield Defense	IN	Fort Wayne	firstshielddefense.com	www.firstshielddefense.com
10th Planet Indianapolis at Circle City Martial Arts & Fitness	IN	Indianapolis	ccmaf.com	www.ccmaf.com
Indiana Combat Grappling	IN	Mooresville	indianama.com	www.indianama.com
Endurance Brazilian Jiu-Jitsu	IN	Zionsville	endurancebjj.com	www.endurancebjj.com
Conquer BJJ Mixed Martial Arts Academy	OK	Ada	conquerbjjada.com	www.conquerbjjada.com
Team Impact Martial Arts & Fitness	OK	Broken Arrow	teamimpactok.com	www.teamimpactok.com
Pejak Martial Arts	OK	Claremore	pejakmartialarts.com	www.pejakmartialarts.com
The Cage Training Center	OK	Cushing	htc918.com	www.htc918.com
KMG Martial Arts Inc	OK	El Reno	kmgmartialarts.com	www.kmgmartialarts.com
True Grit Jiu Jitsu and Defense	OK	McAlester	truegritjiu-jitsu.com	www.truegritjiu-jitsu.com
Kaizen Performance LLC	OK	Norman	kaizenperformance.net	www.kaizenperformance.net
National Martial Arts of Norman	OK	Norman	nmanorman.com	www.nmanorman.com
Quest Grappling Academy	OK	Norman	questgrapplingacademy.com	www.questgrapplingacademy.com
Gorilla Judo and BJJ Club	OK	Oklahoma City	gorillajudoandbjjclub.com	www.gorillajudoandbjjclub.com
Sandro Sampaio Brazilian Jiu-Jitsu Academy	OK	Oklahoma City	bjjokc.com	www.bjjokc.com
Sen Shin Kan Dojo	OK	Oklahoma City	senshinkandojo.com	www.senshinkandojo.com
Trinity Martial Arts	OK	Pryor	trinitypryor.com	www.trinitypryor.com
Relevant Martial Arts	OK	Tahlequah	relevantmartialarts.com	www.relevantmartialarts.com
Relentless Martial Arts	OK	Tulsa	relentlessmartialarts.com	www.relentlessmartialarts.com
RYSE Academy of Martial Arts	OK	Woodward	rysemma.com	www.rysemma.com
Yukon Martial Arts	OK	Yukon	yukonokmartialarts.com	www.yukonokmartialarts.com
Cascão Jiu Jitsu Ashland	MA	Ashland	cascaoashland.com	www.cascaoashland.com
Impact School Of Martial Arts	MA	Bellingham	groundwarrior.com	www.groundwarrior.com
USMMA Martial Arts and Yoga	MA	Bellingham	clients.mindbodyonline.com	www.clients.mindbodyonline.com
Sityodtong Northshore	MA	Beverly	sityodtongnorthshore.com	www.sityodtongnorthshore.com
Lauzon Mixed Martial Arts	MA	Bridgewater	rsdmma.com	www.rsdmma.com
Jiu-Jitsu USA Brazilian Jiu-Jitsu & Fitness Club	MA	Charlton	squareup.com	www.squareup.com
Massachusetts Submission Academy	MA	Clinton	masssubmissionacademy.com	www.masssubmissionacademy.com
Brazilian Top Team North Shore	MA	Danvers	bttnorthshore.com	www.bttnorthshore.com
Hard Knocks Muay Thai & Mma	MA	Everett	hardknockseverett.com	www.hardknockseverett.com
Total Performance Sports	MA	Everett	totalperformancesports.com	www.totalperformancesports.com
The Fighting Arts Academy	MA	Fitchburg	fightingartsfitchburg.com	www.fightingartsfitchburg.com
Fighting Arts Academy Gardner	MA	Gardner	fightingartsgardner.com	www.fightingartsgardner.com
Lokahi Academy	MA	Hudson	lokahiacademy.com	www.lokahiacademy.com
Daniel Gracie Academy Hyannis	MA	Hyannis	daniel-gracie-academy-hyannis.business.site	www.daniel-gracie-academy-hyannis.business.site
Hyannis Mixed Martial Arts of Cape Cod	MA	Hyannis	hyannismixedmartialarts.com	www.hyannismixedmartialarts.com
New Vision Academy of Jiu Jitsu	MA	Hyde Park	nvajj.com	www.nvajj.com
Aldo Batista Brazilian Jiu-Jitsu	MA	Lowell	aldobatistabjj.com	www.aldobatistabjj.com
Private Jewels Fitness	MA	Lynn	privatejewelsfitness.com	www.privatejewelsfitness.com
Team Link BJJ (Brazilian Jiu Jitsu) Marlborough	MA	Marlborough	m.facebook.com	www.m.facebook.com
Ko Gym	MA	New Bedford	kogymnewbedford.com	www.kogymnewbedford.com
Boston Brazilian Jiu-Jitsu Newton	MA	Newton	bbjiujitsu.com	www.bbjiujitsu.com
South Shore Sport Fighting	MA	Norwell	sssfighting.com	www.sssfighting.com
Daniel Gracie Academy Orleans	MA	Orleans	gracie-capecod.business.site	www.gracie-capecod.business.site
Adas Jiu Jitsu Academy	MA	Peabody	bjjpeabody.com	www.bjjpeabody.com
Dynamic Martial Athletics	MA	Pepperell	pepperellbjj.com	www.pepperellbjj.com
Trifecta Martial Arts And Fitness	MA	Quincy	bjj-boston.com	www.bjj-boston.com
Mmaxout Fitness And Martial Arts	MA	Revere	bostonfight.com	www.bostonfight.com
Bochniak Martial Arts & Fitness	MA	Saugus	bochniakmma.com	www.bochniakmma.com
Way Of Life BJJ	MA	Saugus	wayoflifebjj.wixsite.com	www.wayoflifebjj.wixsite.com
Maxx Training Center Martial Arts	MA	Stoughton	maxxtrainingcenter.com	www.maxxtrainingcenter.com
Mena Fitness Training & Brazilian Jiu Jitsu	MA	Stow	menafitnesstraining.com	www.menafitnesstraining.com
Nexus Martial Arts & Fitness	MA	Wareham	nexusma.com	www.nexusma.com
CrossFit Arsenal (and BJJ)	MA	Watertown	crossfitarsenal.com	www.crossfitarsenal.com
Mass Best Martial Arts Center	MA	Webster	facebook.com	www.facebook.com
Jon Manley MMA @ Williamstown youth center	MA	Williamstown	jonmanleymma.com	www.jonmanleymma.com
FUJI Martial Arts Jiu-Jitsu & Judo Woburn	MA	Woburn	fujimartialarts.com	www.fujimartialarts.com
Filipe Barbosa Brazilian Jiu-Jitsu	WI	Baraboo	bjjwisconsin.com	www.bjjwisconsin.com
Defense Combatives DEFCOM Alpha Fort Atkinson	WI	Fort Atkinson	defcomma.com	www.defcomma.com
Conquer Martial Arts	WI	Little Chute	conquerma.com	www.conquerma.com
Gracie Barra Madison	WI	Madison	graciebarramadison.com	www.graciebarramadison.com
Elevation Jiu-Jitsu	WI	Milwaukee	elevationjiujitsu.com	www.elevationjiujitsu.com
Henry Matamoros Brazilian Jiu-Jitsu	WI	Milwaukee	justjitsu.com	www.justjitsu.com
Seamless Progression Academy	WI	Saukville	seamlessprogressionacademy.com	www.seamlessprogressionacademy.com
Highland Fight Systems	WI	Sheboygan	hfsmma.com	www.hfsmma.com
Defense Combatives DEFCOM HQ	WI	Watertown	defcomma.com	www.defcomma.com
Gracie Barra Waunakee	WI	Waunakee	graciebarramadison.com	www.graciebarramadison.com
Leadership Academy Martial Arts and Fitness	WI	Woodruff	leadershipacademyinc.com	www.leadershipacademyinc.com
Peak MMA & Fitness LLC Auburn	WA	Auburn	peakmmafitness.com	www.peakmmafitness.com
Precision Movement	WA	Bainbridge Island	www.precisionmovement.org	precisionmovement.org
Ring Sports United	WA	Bellevue	ringsportsunited.com	www.ringsportsunited.com
EchoValor Striking & MMA	WA	Centralia	www.echovalor.com	echovalor.com
Cascade Jiu-Jitsu	WA	Everett	everettbjj.com	www.everettbjj.com
Crazy Monkey USA	WA	Everett	www.crazymonkeyusahq.com	crazymonkeyusahq.com
Miller's Martial Arts Academy	WA	Kirkland	www.mmaa.com	mmaa.com
GB Snoqualmie Valley	WA	North Bend	graciebarra.com/snoqualmie-wa	www.graciebarra.com
United Training Center	WA	Olympia	www.utcmma.com	utcmma.com
CageworX Brazilian Jiu-Jitsu/Muay Thai/Fitness	WA	Port Angeles	www.cageworx.com	cageworx.com
Compass Jiu Jitsu	WA	Port Orchard	compassjiujitsu.com	www.compassjiujitsu.com
Gracie Barra Puyallup	WA	Puyallup	graciebarra.com/puyallup-wa	www.graciebarra.com
Burien Brazilian Jiu Jitsu	WA	Seattle	www.burienbjj.com	burienbjj.com
Sik-Jitsu Mixed Martial Arts	WA	Spokane	excitefight.com	www.excitefight.com
Spokane Valley Brazilian Jiu-Jitsu	WA	Spokane Valley	www.spokanevalleybjj.com	spokanevalleybjj.com
Grpl Club	WA	Sumner	grpl-club-jiu-jitsu-brasileiro.business.site	www.grpl-club-jiu-jitsu-brasileiro.business.site
Brazilian Jiu-Jitsu Academy of Tacoma (Marcello C. Monteiro)	WA	Tacoma	www.253bjj.com	253bjj.com
Progressive Jiu Jitsu MMA and Fitness	WA	Vancouver	projj.com	www.projj.com
The Base Vancouver	WA	Vancouver	vancouverjiujitsu.com	www.vancouverjiujitsu.com
Vancouver Elite Martial Arts	WA	Vancouver	www.vancouverelitemma.com	vancouverelitemma.com
Krav Maga Salem	OR	Salem	http://www.kravsalem.com/schedule	kravsalem.com
Dynamic MMA	OR	Roseburg	http://www.dynamicjudo.com/	dynamicjudo.com
Resolution Jiu Jitsu	OR	Tualatin	http://www.resolutionjiujitsu.com/	resolutionjiujitsu.com
Mt. Hood Impact Jiu Jitsu	OR	Sandy	http://www.impactmthood.com/	impactmthood.com
CrossFit Tigard - PAW	OR	Tigard	http://www.crossfittigardpaw.com	crossfittigardpaw.com
EchoValor Striking & MMA	OR	Beaverton	http://www.echovalor.com	echovalor.com
Anibal Lobo Jiu Jitsu	OR	Gresham	http://lobojiujitsu.com/	www.lobojiujitsu.com
Invictus Defense Academy	OR	Beaverton	http://invictusdefenseacademy.com/	www.invictusdefenseacademy.com
Spartan Team Brazilian Jiu-Jitsu	OR	Medford	http://spartanboxinggym.com/	www.spartanboxinggym.com
Impact Next Generation	OR	Gresham	http://impactnextgeneration.com	www.impactnextgeneration.com
Krav Maga Self Defense & Fitness	OR	Milwaukie	http://www.kravmagaportland.com	kravmagaportland.com
Cauliflower Ear Family	OR	Medford	http://cauliflowerearfamily.com/	www.cauliflowerearfamily.com
Porrada Jiu Jitsu Academy	OR	Gresham	http://www.porradajiujitsu.com/	porradajiujitsu.com
Portland Small Circle Jujitsu	OR	Portland	http://www.portlandjujitsu.com/	portlandjujitsu.com
Rockaway Brazilian Jiu Jitsu	OR	Rockaway Beach	http://rockawaybjj.net/	www.rockawaybjj.net
RISE Mixed Martial Arts - Eugene	OR	Eugene	http://risemixedmartialartseugene.com/	www.risemixedmartialartseugene.com
Eugene Jiu Jitsu Club	OR	Eugene	http://www.eugenejiujitsuclub.com/	eugenejiujitsuclub.com
Kilian's Martial Arts Center	OR	Beaverton	http://www.kmacoregon.com/	kmacoregon.com
CTA Forest Grove Jiu Jitsu	OR	Forest Grove	https://www.forestgrovebjj.com/	forestgrovebjj.com
Mountain Warrior Academy Of Martial Arts (Impact JJ)	OR	Klamath Falls	https://www.mwama.com/	mwama.com
Valhalla Combat	OR	Seaside	http://valhallacombat.com/	www.valhallacombat.com
East West MMA	NY	Seldon	http://www.circleofoneny.com	circleofoneny.com
Utica Combat Athletics	NY	Utica	http://www.uticacombat.com	uticacombat.com
Kfm Martial Arts & Fitness Academy	NY	Lynbrook	http://www.kfmnewyork.com	kfmnewyork.com
Curtis Tillman's Mixed Martial Arts Academy	NY	Cicero	http://tillman-mma.com	www.tillman-mma.com
MCF Warpath Boxing and MMA Academy	NY	Bronx	http://mcfmma.com	www.mcfmma.com
Brazilian Jiu Jitsu of Washington Heights	NY	New York	http://bjjofwashingtonheights.com	www.bjjofwashingtonheights.com
Touro Fajardo Brazilian Jiu Jitsu	NY	Queens	https://www.tourofajardobrazilianjiujitsu.com	tourofajardobrazilianjiujitsu.com
Behring Jiu Jitsu NY	NY	Evans Mills	https://behringjiujitsuny.com	www.behringjiujitsuny.com
Bwarrior MMA	NY	New York	http://bwarrior.com	www.bwarrior.com
JAO Martial Arts Academy/Caio Terra Brazilian Jiu Jitsu NY	NY	Brooklyn	http://www.jao-maa.com	jao-maa.com
Next Level Athletic Performance	NY	Marcy	http://www.nxtleveltraining.com	nxtleveltraining.com
Gracie Barra North Babylon	NY	North Babylon	https://gbnorthbabylon.com	www.gbnorthbabylon.com
Yojimbo BJJ	NY	New York	http://www.yojimbonyc.com	yojimbonyc.com
Westchester Mixed Martial Arts & Fitness	NY	Mount Kisco	http://www.westchestermmafit.com	westchestermmafit.com
Peloton Martial Arts Center	NY	Spencerport	http://www.peloton-bjj.com	peloton-bjj.com
Team Jucao Brazilian Jiu Jitsu	NY	New York	https://teamjucao.com	www.teamjucao.com
Longo and Weidman MMA	NY	Garden City	http://lawmma.com	www.lawmma.com
Gracie Jiu-Jitsu Point Lookout	NY	Point Lookout	https://graciejiujitsuli.com	www.graciejiujitsuli.com
LifeStyle Brazilian Jiu Jitsu Academy	NY	Astoria	http://lifestyle-mma.com	www.lifestyle-mma.com
JG Monster Jiujitsu Fitness	NY	Brooklyn	http://www.jgmonsterjiujitsufitness.com	jgmonsterjiujitsufitness.com
Crossfit 585 BJJ	NY	Rochester	http://www.crossfit585bjj.com/home	crossfit585bjj.com
Wolf's Hammer Martial Arts Academy	AR	Hot Springs	https://hotspringsjiujitsu.com	www.hotspringsjiujitsu.com
USA Jiu-Jitsu Arkansas	AR	Jacksonville	https://usajjarkansas.com	www.usajjarkansas.com
Martial Arts America Russellville	AR	Russellville	https://russellvilletkd.com	www.russellvilletkd.com
Tsunami Flow Jiu Jitsu	IA	Mason City	https://www.tsunamiflowjiujitsu.com	tsunamiflowjiujitsu.com
Elite Martial Arts Academy	KS	Arkansas City	https://elitemartialartsacademyks.com	www.elitemartialartsacademyks.com
WaveMan Combat Academy	KS	Salina	https://wavemanjiujitsu.com	www.wavemanjiujitsu.com
Precision MMA Morden	MB	Morden	https://www.precisionmma.ca	precisionmma.ca
WAMMA Niverville	MB	Niverville	https://wammaniverville.ca	www.wammaniverville.ca
Wolfpack Family Jiujitsu	SD	Aberdeen	https://www.wolfpackfamilybjj.com	wolfpackfamilybjj.com
Gracie Barra Boise	ID	Garden City	https://graciebarra.com/boise-id	www.graciebarra.com
G13 Jiu-Jitsu New Mexico	NM	Tijeras	https://www.g13bjjnewmexico.com	g13bjjnewmexico.com
Tim Burrill Brazilian Jiu Jitsu	RI	Providence	https://timburrill.com	www.timburrill.com
American Top Team D'Iberville	MS	D'Iberville	https://attdiberville.com	www.attdiberville.com
Gracie South Jiu-Jitsu of Pearl	MS	Pearl	https://graciesouthjiujitsupearl.com	www.graciesouthjiujitsupearl.com
Pacific Top Team Abbotsford	BC	Abbotsford	https://pttabbotsford.com	www.pttabbotsford.com
Muscle Panda MMA	BC	Prince Rupert	https://www.musclepandamma.ca	musclepandamma.ca
Gracie Barra Richmond Steveston	BC	Richmond	https://gbrichmond.ca	www.gbrichmond.ca
Way Of BJJ Training Studio	BC	Richmond	https://wayofbjj.com	www.wayofbjj.com
Station 6 Fitness and Martial Arts	TN	Tullahoma	station6fitness.com	www.station6fitness.com
EchoValor Striking & MMA Beaverton	OR	Beaverton	http://www.echovalor.com	echovalor.com
