region	source_code	name	city	stored_w	w_present	override_w	override_file	effective_w	link_state	stored_a	a_override	suppressed	src
MI	MI	Daniel Gracie Grand Rapids	Grand Rapids	http://www.danielgraciegrandrapids.com/	Y			http://www.danielgraciegrandrapids.com/	HAS_STORED	131 Division Ave S			snippets/tjjm-gyms-data-17.liquid
MI	MI	GRBJJ	Grand Rapids	http://www.grbjj.net/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	3210 Jefferson Ave SE			snippets/tjjm-gyms-data-17.liquid
MI	MI	Great Lakes BJJ	Grand Rapids	https://greatlakesbjj.com	Y			https://greatlakesbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Lion Martial Arts Academy	Grand Rapids	http://www.lionmaacademy.com/	Y			http://www.lionmaacademy.com/	HAS_STORED	111 Division Ave S			snippets/tjjm-gyms-data-17.liquid
MI	MI	Octo Alliance Combat Sports	Grand Rapids	https://octoalliancecombatsports.com/	Y			https://octoalliancecombatsports.com/	HAS_STORED	2035 28th St SE E			snippets/tjjm-gyms-data-17.liquid
MI	MI	Triumph MMA	Grand Rapids	http://www.triumphgym.com/	Y			http://www.triumphgym.com/	HAS_STORED	1251 Plainfield Ave NE			snippets/tjjm-gyms-data-17.liquid
MI	MI	Vanguard Brazilian Jiu Jitsu	Grand Rapids	http://vanguardbjj.com/	Y			http://vanguardbjj.com/	HAS_STORED	5258 Plainfield Ave NE ste a			snippets/tjjm-gyms-data-17.liquid
MI	MI	Keweenaw Jiu-Jitsu	Hancock	http://keweenawjiujitsu.com/	Y			http://keweenawjiujitsu.com/	HAS_STORED	417 Quincy St Room 421			snippets/tjjm-gyms-data-17.liquid
MI	MI	Ronin Jiu Jitsu Academy	Harbor Springs	https://petoskeybjj.com/	Y			https://petoskeybjj.com/	HAS_STORED	1089 W Conway Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Myrmidon Training Systems	Holland	http://www.myrmidontrained.com/	Y			http://www.myrmidontrained.com/	HAS_STORED	148 S Waverly Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	West Michigan BJJ	Holland	https://westmichiganbjj.com	Y			https://westmichiganbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Jackson BJJ Michigan	Jackson	https://jacksonbjjmi.com	Y			https://jacksonbjjmi.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Alliance Jiu Jitsu Michigan	Kalamazoo	https://alliancejiujitsumichigan.com	Y			https://alliancejiujitsumichigan.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Gracie Jiu-Jitsu Keego Harbor	Keego Harbor	http://www.graciejiujitsumichigan.com	Y			http://www.graciejiujitsumichigan.com	HAS_STORED	2965 Orchard Lake Rd Ste 4			snippets/tjjm-gyms-data-17.liquid
MI	MI	KSK Martial Arts	Lansing	http://www.kskmartialarts.com/	Y			http://www.kskmartialarts.com/	HAS_STORED	5135 N Aurelius Rd Suite B			snippets/tjjm-gyms-data-17.liquid
MI	MI	Lansing BJJ	Lansing	https://lansingbjj.com	Y			https://lansingbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Lansing Brazilian Jiu-Jitsu	Lansing	http://www.lansingbjj.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	4324 W Saginaw Hwy #209			snippets/tjjm-gyms-data-17.liquid
MI	MI	Michigan Muay Thai Academy	Lansing	http://www.mimuaythaiacademy.com/	Y			http://www.mimuaythaiacademy.com/	HAS_STORED	6916 Vernson Dr			snippets/tjjm-gyms-data-17.liquid
MI	MI	Simmons Academy of Wrestling	Lansing	https://www.mindbodyonline.com/explore/locations/simmons-academy-of-wrestling	Y			https://www.mindbodyonline.com/explore/locations/simmons-academy-of-wrestling	HAS_STORED	1109 River St			snippets/tjjm-gyms-data-17.liquid
MI	MI	American Mixed Martial Arts	Lincoln Park		N				NO_W_KEY|RENDERS_BLANK	878 Dix Hwy			snippets/tjjm-gyms-data-17.liquid
MI	MI	Alliance BJJ Michigan Livonia	Livonia	https://alliancebjjlivonia.com	Y			https://alliancebjjlivonia.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Elite Jiu Jitsu	Livonia	http://www.elite-jiujitsu.com	Y			http://www.elite-jiujitsu.com	HAS_STORED	36123 Plymouth Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Gracie Barra Livonia	Livonia	http://graciebarralivonia.com/	Y			http://graciebarralivonia.com/	HAS_STORED	31629 Plymouth Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Stronghold BJJ Academy	Livonia		N				NO_W_KEY|RENDERS_BLANK	8981 Wayne Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Ultimate House of Champions	Livonia	https://ultimate-protector-mixed-martial-arts-academy-house.business.site/	Y			https://ultimate-protector-mixed-martial-arts-academy-house.business.site/	HAS_STORED	27462 Schoolcraft St			snippets/tjjm-gyms-data-17.liquid
MI	MI	Marquette BJJ	Marquette	https://marquettebjj.com	Y			https://marquettebjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	All Around Fitness and Jiu Jitsu	Mesick	https://www.facebook.com/Allaround-Gym-Fitness-1535990496691246/	Y			https://www.facebook.com/Allaround-Gym-Fitness-1535990496691246/	HAS_STORED	4642 M-37			snippets/tjjm-gyms-data-17.liquid
MI	MI	Cosens Martial Arts Midland LLC	Midland	https://cosensmmamidland.com/	Y			https://cosensmmamidland.com/	HAS_STORED	6829 Eastman Ave			snippets/tjjm-gyms-data-17.liquid
MI	MI	Midland BJJ	Midland	https://midlandbjj.com	Y			https://midlandbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Japan Center of Martial Arts	Monroe	http://www.japankarateacademy.com/	Y			http://www.japankarateacademy.com/	HAS_STORED	15241 S Dixie Hwy			snippets/tjjm-gyms-data-17.liquid
MI	MI	Monroe BJJ Michigan	Monroe	https://monroebjjmi.com	Y			https://monroebjjmi.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Cosens Martial Arts Mt. Pleasant LLC	Mt. Pleasant	https://cosensmmamtpleasant.com/	Y			https://cosensmmamtpleasant.com/	HAS_STORED	2206 S Mission St			snippets/tjjm-gyms-data-17.liquid
MI	MI	Island Jiu Jitsu Michigan	Muskegon	http://islandjiujitsumi.com/	Y			http://islandjiujitsumi.com/	HAS_STORED	960 W Sherman Blvd a			snippets/tjjm-gyms-data-17.liquid
MI	MI	Muskegon BJJ	Muskegon	https://muskegonbjj.com	Y			https://muskegonbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Lake Effect Jiu Jitsu	Negaunee		N				NO_W_KEY|RENDERS_BLANK	211 Iron St			snippets/tjjm-gyms-data-17.liquid
MI	MI	Newaygo Jiu-Jitsu Academy	Newaygo		N				NO_W_KEY|RENDERS_BLANK	8843 Mason Dr			snippets/tjjm-gyms-data-17.liquid
MI	MI	Gracie Barra Novi	Novi	https://graciebarradetroit.com/	Y			https://graciebarradetroit.com/	HAS_STORED	40400 Grand River Rd, Suite E			snippets/tjjm-gyms-data-17.liquid
MI	MI	Mid-Michigan Academy of Martial Arts	Okemos	http://lansingmartialarts.com/	Y			http://lansingmartialarts.com/	HAS_STORED	4792 Marsh Road			snippets/tjjm-gyms-data-17.liquid
MI	MI	Petoskey MMA	Petoskey	http://petoskey-mma.business.site/	Y			http://petoskey-mma.business.site/	HAS_STORED	1040 Kemp Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	The Ludus Martial Arts and Fitness Center	Petoskey	http://www.theludusmartialarts.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	1713 Standish Ave #300			snippets/tjjm-gyms-data-17.liquid
MI	MI	Guardian Tactics	Plymouth	https://www.guardianjiujitsu.com/	Y			https://www.guardianjiujitsu.com/	HAS_STORED	770 Davis St			snippets/tjjm-gyms-data-17.liquid
MI	MI	Ribeiro Jiu Jitsu Association of Plymouth	Plymouth		N				NO_W_KEY|RENDERS_BLANK	271 N Main St			snippets/tjjm-gyms-data-17.liquid
MI	MI	Port Huron Jiu Jitsu Academy	Port Huron	https://www.porthuronbjj.com/	Y			https://www.porthuronbjj.com/	HAS_STORED	924 Military St			snippets/tjjm-gyms-data-17.liquid
MI	MI	Kalamazoo BJJ	Portage	http://www.kzoobjj.net/	Y			http://www.kzoobjj.net/	HAS_STORED	8135 Coxs Dr			snippets/tjjm-gyms-data-17.liquid
MI	MI	Southside Dojo	Portage	http://www.southsidedojo.com/	Y			http://www.southsidedojo.com/	HAS_STORED	8534 Portage Rd.			snippets/tjjm-gyms-data-17.liquid
MI	MI	Mash Gym	Redford	http://www.mashgym.com	Y			http://www.mashgym.com	HAS_STORED	26575 Eight Mile Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Downriver Jiu-Jitsu	Riverview	http://www.downriverbjj.com	Y			http://www.downriverbjj.com	HAS_STORED	16120 King Rd King Plaza			snippets/tjjm-gyms-data-17.liquid
MI	MI	Bushidokan Martial Arts (BJJ and Aikido)	Rochester Hills	https://bushidokanmartialarts.com/	Y			https://bushidokanmartialarts.com/	HAS_STORED	933 E Auburn Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Metro Detroit Brazilian Jiu Jitsu Academy	Rochester Hills	http://www.metrodetroitbjj.com/	Y			http://www.metrodetroitbjj.com/	HAS_STORED	1050 W Hamlin Rd #200			snippets/tjjm-gyms-data-17.liquid
MI	MI	TNT Martial Arts	Romeo	https://tntmartialarts.com	Y			https://tntmartialarts.com	HAS_STORED				snippets/tjjm-gyms-data.liquid
MI	MI	Hayastan Grappling	Roscommon	http://facebook.com/hayastanroscommon	Y			http://facebook.com/hayastanroscommon	HAS_STORED	814 Lake St			snippets/tjjm-gyms-data-17.liquid
MI	MI	Cosens Martial Arts Saginaw LLC	Saginaw	https://cosensmmasaginaw.com/	Y			https://cosensmmasaginaw.com/	HAS_STORED	1716 Lawndale Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Palm BJJ Brazilian Jiu-Jitsu	Saginaw	http://www.palmbjj.com/	Y			http://www.palmbjj.com/	HAS_STORED	3365 Freeland Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Saginaw BJJ	Saginaw	https://saginawbjj.com	Y			https://saginawbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Lakeshore Black Belt Academy	Saint Joseph	http://www.lakeshorebba.com/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	4032 M-139			snippets/tjjm-gyms-data-17.liquid
MI	MI	Mada Krav Maga	Shelby Charter Township	http://madakravmaga.com	Y			http://madakravmaga.com	HAS_STORED	48796 Van Dyke			snippets/tjjm-gyms-data-17.liquid
MI	MI	Metro Detroit Kudo	Shelby Charter Township	https://www.gkadojo.com/	Y			https://www.gkadojo.com/	HAS_STORED				snippets/tjjm-gyms-data-17.liquid
MI	MI	New Way Martial Arts Academy	Shelby Charter Township	http://newwaymartialarts.com	Y			http://newwaymartialarts.com	HAS_STORED	48075 Van Dyke Ave			snippets/tjjm-gyms-data-17.liquid
MI	MI	Proving Grounds Jiu Jitsu & MMA	Shelby Township	https://provinggroundsjj.com/	Y			https://provinggroundsjj.com/	HAS_STORED	46825 Hayes Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Allied Academy Of Martial Arts	Southfield	http://alliedmartialarts.com/	Y			http://alliedmartialarts.com/	HAS_STORED	29864 Northwestern Hwy			snippets/tjjm-gyms-data-17.liquid
MI	MI	Shojin Judo	Southfield	https://www.shojinjudo.com/	Y			https://www.shojinjudo.com/	HAS_STORED	29305 Southfield Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Metro Jiu-Jitsu	Southgate	http://metrojj.com	Y			http://metrojj.com	HAS_STORED	13555 Eureka Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Royce Gracie Jiu-Jitsu Academy of Michigan	Southgate	http://www.roycegracieaom.com/	Y			http://www.roycegracieaom.com/	HAS_STORED	15201 Dix Toledo Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Fresh Brazilian Jiu Jitsu	St Clair Shores	http://www.saintclairshoresmma.com	Y			http://www.saintclairshoresmma.com	HAS_STORED				snippets/tjjm-gyms-data-17.liquid
MI	MI	The Grey Jiujitsu	St Helen		N				NO_W_KEY|RENDERS_BLANK	5918 E West Branch Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	College of Martial Arts	Sterling Heights	http://comakarate.com/	Y			http://comakarate.com/	HAS_STORED	13347 15 Mile Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Sterling Heights BJJ	Sterling Heights	https://sterlingheightsbjj.com	Y			https://sterlingheightsbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Garcia Jiu-Jitsu	Swartz Creek	http://www.garciajiujitsu.com/	Y			http://www.garciajiujitsu.com/	HAS_STORED	2029 Elms Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Warriors Code Martial Arts	Three Rivers	http://www.warriorway.com/	Y			http://www.warriorway.com/	HAS_STORED				snippets/tjjm-gyms-data-17.liquid
MI	MI	Seung-ni Traverse City Martial Arts & Kickboxing Academy	Traverse City	http://seungnitc.com/	Y			http://seungnitc.com/	HAS_STORED	965 Industrial Cir			snippets/tjjm-gyms-data-17.liquid
MI	MI	Significant Strikes Boxing, Jiu-Jitsu & MMA	Traverse City	https://significantstrikes.com/appointments	Y			https://significantstrikes.com/appointments	HAS_STORED	1226 S Garfield Ave			snippets/tjjm-gyms-data-17.liquid
MI	MI	Traverse City BJJ	Traverse City	https://traversecitybjj.com	Y			https://traversecitybjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MI	MI	Detroit Academy of Martial Arts	Troy	https://martialartstroy.com/	Y			https://martialartstroy.com/	HAS_STORED	3883 Rochester Road			snippets/tjjm-gyms-data-17.liquid
MI	MI	Michigan Kickboxing Academy / 10th Planet Troy	Troy	https://michigankickboxingacademy.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
MI	MI	Troy Martial Arts	Troy	http://www.troymartialarts.net/	Y			http://www.troymartialarts.net/	HAS_STORED	1881 W South Blvd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Victorious MMA	Troy	http://www.victoriousmma.com/	Y			http://www.victoriousmma.com/	HAS_STORED	444 W Maple Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Gracie Jiu-Jitsu Vicksburg	Vicksburg		N				NO_W_KEY|RENDERS_BLANK	10726 South Sprinkle Road			snippets/tjjm-gyms-data-17.liquid
MI	MI	10th Planet Jiu Jitsu Pontiac	Waterford Township		N				NO_W_KEY|RENDERS_BLANK	7132 Highland Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	FC Fitness Academy	Waterford Township	http://fcfitnessacademy.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	1585 Crescent Lake Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	True Martial Arts	West Bloomfield	http://www.bloomfieldmartialarts.com	Y			http://www.bloomfieldmartialarts.com	HAS_STORED	6363 Orchard Lake Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Japanese Martial Arts Academy	Westland	https://samuraidetroit.com/free-lesson	Y			https://samuraidetroit.com/free-lesson	HAS_STORED	2300 S Venoy Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Master Gauss Martial Arts Center	Westland	http://www.gaussmartialarts.com/	Y			http://www.gaussmartialarts.com/	HAS_STORED	5950 N Hix Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	NWC Martial Arts Academy	Westland	https://www.nwcmartialartsacademy.com/	Y			https://www.nwcmartialartsacademy.com/	HAS_STORED	31207 Stephen Ave			snippets/tjjm-gyms-data-17.liquid
MI	MI	Stars and Strikes MMA	Westland	https://starsandstrikesmma.com/	Y			https://starsandstrikesmma.com/	HAS_STORED	38156 Executive Dr N			snippets/tjjm-gyms-data-17.liquid
MI	MI	CrowesNest BJJ	White Pigeon	https://www.facebook.com/CRowesNestBJJ/	Y			https://www.facebook.com/CRowesNestBJJ/	HAS_STORED	67966 Myrtle Rd			snippets/tjjm-gyms-data-17.liquid
MI	MI	Krav Maga Great Lakes	Wixom	http://www.kravmagagreatlakes.com/	Y			http://www.kravmagagreatlakes.com/	HAS_STORED	49100 Wixom Tech Dr			snippets/tjjm-gyms-data-17.liquid
MI	MI	Vision BJJ	Wixom	http://visionbjj.com/	Y			http://visionbjj.com/	HAS_STORED	28265 Beck Rd, Unit C-19			snippets/tjjm-gyms-data-17.liquid
MI	MI	Bear's Den Grappling Center BJJ and Wrestling	Wyandotte	http://www.bearsdengrapplingcenter.com/	Y			http://www.bearsdengrapplingcenter.com/	HAS_STORED	2101 Grove St.			snippets/tjjm-gyms-data-17.liquid
MI	MI	Ann Arbor Jiu-Jitsu	Ypsilanti	http://annarborjj.com/wp/	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK	1518 Washtenaw Avenue			snippets/tjjm-gyms-data-17.liquid
MI	MI	Bushido Mixed Martial Arts	Ypsilanti		N				NO_W_KEY|RENDERS_BLANK	8965 Stony Creek Rd			snippets/tjjm-gyms-data-17.liquid
MN	MN	Freestyle Martial Arts	Albert Lea	https://www.minnesotafighting.com	Y			https://www.minnesotafighting.com	HAS_STORED	115 N Newton Ave, Albert Lea, MN 56007			snippets/tjjm-gyms-data-41.liquid
MN	MN	Rio Jitsu	Apple Valley	https://riojitsu.com	Y			https://riojitsu.com	HAS_STORED	6950 146th St W Suite 118, Apple Valley, MN 55124			snippets/tjjm-gyms-data-41.liquid
MN	MN	Bemidji BJJ	Bemidji	https://bemidjibjj.com	Y	https://www.bemidjibjj.com	websites-2	https://www.bemidjibjj.com	HAS_STORED+REPOINTED				snippets/tjjm-gyms-data.liquid
MN	MN	Prodigy Martial Arts	Blaine	https://www.prodigymartialartsmn.com	Y			https://www.prodigymartialartsmn.com	HAS_STORED	1630 101st Ave NE Suite 190, Blaine, MN 55449			snippets/tjjm-gyms-data-41.liquid
MN	MN	Black Arrow Martial Arts	Brainerd	https://www.blackarrowmartialarts.com	Y			https://www.blackarrowmartialarts.com	HAS_STORED	217 Washington Street, Brainerd, MN 56401			snippets/tjjm-gyms-data-41.liquid
MN	MN	Brainerd BJJ	Brainerd	https://brainerdbjj.com	Y			https://brainerdbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	The Academy MN	Brooklyn Center	https://theacademymn.com	Y			https://theacademymn.com	HAS_STORED	6840 Shingle Creek Pkwy #24, Brooklyn Center MN 55430			snippets/tjjm-gyms-data-41.liquid
MN	MN	Burnsville Martial Arts Academy	Burnsville	https://www.burnsvillemartialartsacademy.com	Y			https://www.burnsvillemartialartsacademy.com	HAS_STORED	11921 Portland Ave, Burnsville, MN 55337			snippets/tjjm-gyms-data-41.liquid
MN	MN	Tracks Brazilian Jiu-Jitsu	Coon Rapids	https://tracksbjj.com	Y			https://tracksbjj.com	HAS_STORED	11403 Foley Blvd NW, Coon Rapids, MN 55448			snippets/tjjm-gyms-data-41.liquid
MN	MN	Apex Jiu-Jitsu	Duluth	http://apexjiujitsu.net	Y			http://apexjiujitsu.net	HAS_STORED	228 1/2 N Central Ave, Duluth, MN 55807			snippets/tjjm-gyms-data-41.liquid
MN	MN	Drengr Jiu-Jitsu	Duluth	https://drengrjiujitsu.com	Y			https://drengrjiujitsu.com	HAS_STORED	230 E Superior St, Duluth, MN 55802			snippets/tjjm-gyms-data-41.liquid
MN	MN	Duluth BJJ	Duluth	https://duluthbjj.com	Y			https://duluthbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Minnesota Top Team	Eagan	https://minnesotatopteam.com	Y			https://minnesotatopteam.com	HAS_STORED	3500 Dodd Rd, Eagan, MN 55123			snippets/tjjm-gyms-data-41.liquid
MN	MN	Alliance Jiu Jitsu Minnesota	Eden Prairie	https://alliancejiujitsumn.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Gorilla Combat	Eden Prairie	https://gorillacombat.com	Y			https://gorillacombat.com	HAS_STORED	7887 Fuller Rd STE #101, Eden Prairie, MN 55344			snippets/tjjm-gyms-data-41.liquid
MN	MN	World Jiu Jitsu Academy	Eden Prairie	https://wjja4u.com	Y			https://wjja4u.com	HAS_STORED	6900 Shady Oak Rd #100, Eden Prairie, MN 55344			snippets/tjjm-gyms-data-41.liquid
MN	MN	Alliance Jiu Jitsu MPLS	Edina	https://alliancebjjmn.com	Y			https://alliancebjjmn.com	HAS_STORED	7387 Bush Lake Road, Edina, MN 55439			snippets/tjjm-gyms-data-41.liquid
MN	MN	The Academy Eden Prairie	Edina	https://www.academyedenprairie.com	Y			https://www.academyedenprairie.com	HAS_STORED	7501 Washington Ave S, Edina, MN 55439			snippets/tjjm-gyms-data-41.liquid
MN	MN	The Academy Elk River	Elk River	https://academyelkriver.com	Y			https://academyelkriver.com	HAS_STORED	17375 US Highway 10, Elk River, MN 55330			snippets/tjjm-gyms-data-41.liquid
MN	MN	Faribault BJJ	Faribault	https://faribaultbjj.com	Y			https://faribaultbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Hamel Jiu Jitsu Club	Hamel	https://www.hameljiujitsu.com	Y			https://www.hameljiujitsu.com	HAS_STORED	770 Tower Drive, Hamel, MN 55340			snippets/tjjm-gyms-data-41.liquid
MN	MN	Hibbing BJJ	Hibbing	https://hibbingbjj.com	Y			https://hibbingbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Iron Academy Martial Arts	Hibbing	https://ironacademymartialarts.com	Y			https://ironacademymartialarts.com	HAS_STORED	2225 1st Ave, Hibbing, MN 55746			snippets/tjjm-gyms-data-41.liquid
MN	MN	Isanti Grappling Club	Isanti	https://isantigrapplingclub.com	Y			https://isantigrapplingclub.com	HAS_STORED	101 Isanti Parkway NW Suites C, D and E, Isanti, MN 55040			snippets/tjjm-gyms-data-41.liquid
MN	MN	Resilience Martial Arts	Lakeville	https://www.resilience-ma.com	Y			https://www.resilience-ma.com	HAS_STORED	17630 Juniper Path Suite G, Lakeville, MN 55044			snippets/tjjm-gyms-data-41.liquid
MN	MN	Warrior's Cove Martial Arts and Fitness Little Canada	Little Canada	https://warriorscove.com/st-paul-martial-arts/	Y			https://warriorscove.com/st-paul-martial-arts/	HAS_STORED	2900 Rice Street, Little Canada, MN 55113			snippets/tjjm-gyms-data-41.liquid
MN	MN	Kato Jiujitsu	Mankato	https://katojiujitsu.com	Y			https://katojiujitsu.com	HAS_STORED	410 Park Lane, Mankato, Minnesota 56001, United States			snippets/tjjm-gyms-data-41.liquid
MN	MN	Mankato BJJ	Mankato	https://mankatobjj.com	Y			https://mankatobjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Mark44 Martial Arts Academy	Mankato	https://www.mark44mma.com	Y			https://www.mark44mma.com	HAS_STORED	219 S. Victory Dr., Mankato, MN 56001			snippets/tjjm-gyms-data-41.liquid
MN	MN	United Jiu Jitsu	Maplewood	https://www.ujjmn.com	Y			https://www.ujjmn.com	HAS_STORED	2055 White Bear Ave Suite 100, Maplewood, MN 55109			snippets/tjjm-gyms-data-41.liquid
MN	MN	Checkmat S. Minneapolis	Minneapolis	https://dangerooms612.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK				snippets/tjjm-gyms-data.liquid
MN	MN	MKG Martial Arts Minneapolis	Minneapolis	https://www.mnkali.com	Y			https://www.mnkali.com	HAS_STORED	4532 Chicago Avenue, Minneapolis, MN 55407			snippets/tjjm-gyms-data-41.liquid
MN	MN	Migration BJJ	Minneapolis	https://migrationbjj.com	Y			https://migrationbjj.com	HAS_STORED	5406 S 34th Ave, Minneapolis, MN 55417			snippets/tjjm-gyms-data-41.liquid
MN	MN	Minnesota Martial Arts Academy	Minneapolis	https://mmaa.com	Y			https://mmaa.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Roufusport MMA Academy	Minneapolis	https://roufusport.com	Y			https://roufusport.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Southside Brazilian Jiu Jitsu	Minneapolis	https://www.southsidebrazilianjiujitsu.com	Y			https://www.southsidebrazilianjiujitsu.com	HAS_STORED	2303 Kennedy St NE, Minneapolis, MN 55413			snippets/tjjm-gyms-data-41.liquid
MN	MN	Fargo BJJ MN side	Moorhead	https://fargobjjmn.com	Y		websites-2		HAS_STORED+BLANKED|RENDERS_BLANK			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Moorhead BJJ	Moorhead	https://moorheadbjj.com	Y			https://moorheadbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Motion City	New Brighton	https://motioncitybjj.com	Y			https://motioncitybjj.com	HAS_STORED	550 County Rd D West #2, New Brighton, MN 55112			snippets/tjjm-gyms-data-41.liquid
MN	MN	Spartan Martial Arts	Oakdale	https://spartanmartialartsgym.com	Y			https://spartanmartialartsgym.com	HAS_STORED	432 Hayward Ave N, Oakdale, MN 55128			snippets/tjjm-gyms-data-41.liquid
MN	MN	The Flow Lab Owatonna	Owatonna	https://theflowlabowatonna.com	Y			https://theflowlabowatonna.com	HAS_STORED	1010 Hoffman Dr NW, Owatonna, MN 55060			snippets/tjjm-gyms-data-41.liquid
MN	MN	The Academy Plymouth	Plymouth	https://academyplymouth.com	Y			https://academyplymouth.com	HAS_STORED	13605 27th Ave N, Plymouth, MN 55441			snippets/tjjm-gyms-data-41.liquid
MN	MN	American MMA	Prior Lake	https://american-mma.com	Y			https://american-mma.com	HAS_STORED	14869 Hwy 13 S, Prior Lake, MN 55372			snippets/tjjm-gyms-data-41.liquid
MN	MN	UnderGround Boxing & Brazilian Jiu-Jitsu	Red Wing	https://www.ugroundboxing.com	Y			https://www.ugroundboxing.com	HAS_STORED	415 Main St, Red Wing, MN 55066			snippets/tjjm-gyms-data-41.liquid
MN	MN	Tensei Jiu-Jitsu	Richfield	https://tenseibjj.com	Y			https://tenseibjj.com	HAS_STORED	1309 E 66th St, Richfield, MN 55423			snippets/tjjm-gyms-data-41.liquid
MN	MN	Imperial Training Center	Rochester	https://imperialtrainingcenter.com	Y			https://imperialtrainingcenter.com	HAS_STORED	2571 Clare Ln NE Unit 102, Rochester, MN 55906			snippets/tjjm-gyms-data-41.liquid
MN	MN	Mario Roberto Jiu-Jitsu Academy	Rochester	http://mrjja.com	Y			http://mrjja.com	HAS_STORED	4915 Hwy 52 N Suite B, Rochester, MN 55901			snippets/tjjm-gyms-data-41.liquid
MN	MN	Rochester BJJ	Rochester	https://rochesterbjj.com	Y			https://rochesterbjj.com	HAS_STORED			Y	snippets/tjjm-gyms-data.liquid
MN	MN	Stock Martial Arts	Rochester	https://www.stockmartialarts.com	Y			https://www.stockmartialarts.com	HAS_STORED	1608 US-52, Rochester, MN 55901			snippets/tjjm-gyms-data-41.liquid
MN	MN	The Cellar Gym	Roseville	https://thecellargym.com	Y			https://thecellargym.com	HAS_STORED	2480 Fairview Ave N, #11, Roseville, MN 55113			snippets/tjjm-gyms-data-41.liquid
MN	MN	Royce Gracie Jiu Jitsu Academy Shakopee	Shakopee	https://rgjjmn.com	Y			https://rgjjmn.com	HAS_STORED	1038 1st Avenue E, Shakopee, MN 55379			snippets/tjjm-gyms-data-41.liquid
