verdict	name	region	record_city	url	note	src
OK	American Jiu Jitsu Academy	AR	Rogers	https://jiujitsu4america.com/	BJJ academy, Rogers AR address matches	verdict-id-2.tsv
OK	American Revolution Muay Thai & Submission Center	TX	Corpus Christi	https://www.americanrevolutionmma.com/	grappling and wrestling, Corpus Christi TX	verdict-id-2.tsv
OK	Americana Brazilian-Jiu Jitsu	CA	Chico	https://americanabjj.com/	BJJ school, Chico CA location listed	verdict-id-2.tsv
OK	Anchor Jiu Jitsu & Fitness	GA	Griffin	https://anchorjiujitsu.com/	BJJ, 1126 Zebulon Rd Griffin GA	verdict-id-2.tsv
OK	Apex Martial Arts Academy	KY	Shepherdsville	https://theapexmaa.com	BJJ/MMA, now Hillview KY adjacent Shepherdsville	verdict-id-2.tsv
OK	Ares Combat Training Center	OH	Macedonia	https://www.arescombatsportacademy.com/	Jiu-jitsu/no-gi, 420 Highland Rd Macedonia OH	verdict-id-2.tsv
OK	Arise Brazilian Jiu-Jitsu Academy	KS	Pittsburg	https://arisebjj.org	BJJ academy, Pittsburg KS confirmed	verdict-id-2.tsv
OK	Arlington MMA	TX	Arlington	https://arlingtonmma.com/	MMA/BJJ gym, Arlington TX address	verdict-id-2.tsv
OK	Arsenal Brazilian Jiu Jitsu	IL	Benton	https://www.arsenalbjj.com	BJJ school, Benton IL address listed	verdict-id-2.tsv
OK	Art of War Jiu Jitsu	FL	Orange Park	https://aowjj.com	BJJ academy, Orange Park FL location	verdict-id-2.tsv
OK	Athens Jiu Jitsu	AL	Athens	https://www.ajjathens.com	Jiu jitsu gym, Athens AL address	verdict-id-2.tsv
WRONG_CITY	Atlanta Budokan	GA	Smyrna	https://gamasd.com/	Georgia Martial Arts, Acworth GA address	verdict-id-2.tsv
OK	Atlantic MMA	NC	Hickory	https://fightforitcompany.com/	MMA jiu-jitsu, Hickory NC address matches	verdict-id-2.tsv
OK	Atlas Jiu Jitsu	ID	Meridian	https://atlas-jiujitsu.com	BJJ academy, Meridian ID address matches	verdict-id-2.tsv
OK	Auburn Jiu Jitsu	AL	Auburn	https://auburn-jiujitsu.com/	BJJ school, 758 E Glenn Auburn AL	verdict-id-2.tsv
OK	Austin Fitness Martial Arts	TX	Austin	https://www.thevoidmartialarts.com/	Rebrand THE VOID, BJJ MMA East Austin	verdict-id-2.tsv
OK	Austin Fitness Martial Arts - Now is THE VOID MArtial Arts	TX	Austin	https://www.thevoidmartialarts.com/	THE VOID rebrand, BJJ MMA in Austin	verdict-id-2.tsv
AGGREGATOR	BJJ Revolution Team - Baton Rouge	LA	Zachary	https://www.bjjrevolutionteam.com/	Affiliation brand homepage, Williston VT office	verdict-id-3.tsv
WRONG_CITY	Bataille Jiu Jitsu Academy	NJ	Kinnelon	https://www.bataillejj.com/	Bloomingdale NJ, 47 Main St	verdict-id-3.tsv
WRONG_CITY	Bayshore BJJ	NJ	Middletown	https://www.bayshorebjj.com/	Hazlet NJ, 1444 Route 36	verdict-id-3.tsv
OK	Bergen County Brazilian Jiu-Jitsu	NJ	Ramsey	https://www.jiujitsutrainingnj.com/	BJJ academy, Ramsey NJ named onsite	verdict-id-3.tsv
OK	Black Arrow Martial Arts	MN	Brainerd	https://www.blackarrowmartialarts.com	Jiu-jitsu, 217 Washington St Brainerd MN	verdict-id-3.tsv
WRONG_CITY	Black Tiger Martial Arts Academy	IL	Libertyville	https://www.blacktigerfightclub.com/	Grayslake IL, 1033 Progress Dr	verdict-id-3.tsv
WRONG_CITY	BlackSmith Jiu Jitsu Florida	FL	Tallahassee	https://blacksmithjiujitsu.com/	Niceville FL, 1039 John Sims Parkway	verdict-id-3.tsv
WRONG_CITY	Brian Beury Jiu Jitsu	NY	Albany	https://brianbeauryjiujitsu.com/	Watervliet NY, 1623 2nd Ave	verdict-id-3.tsv
OK	Bullpen Fight Club WV	WV	Wheeling	https://bullpenfightclub.com	BJJ gi/no-gi, Wheeling WV location listed	verdict-id-3.tsv
OK	Clockwork Brazilian Jiu-Jitsu	NY	New York	https://www.clockworkbjj.com	650 Broadway New York NY, BJJ academy	verdict-id-4.tsv
OK	Club MMA	KY	Highland Heights	https://www.club-mma.com/	Campbell County Highland Heights KY, BJJ MMA	verdict-id-4.tsv
OK	Cobra BJJ Chelsea	AL	Chelsea	https://cobrabjjchelsea.com/	109 Foothills Pkwy Chelsea AL	verdict-id-4.tsv
OK	Colossal Fight Company	ID	Pocatello	https://www.colossalfightcompany.com	300 N 5th Ave Pocatello ID	verdict-id-4.tsv
OK	Combat Base Shasta/ Mendes Brazilian Jiu-Jitsu	CA	Palo Cedro	https://www.reddingselfdefense.com/	9481 Deschutes Rd Palo Cedro CA	verdict-id-4.tsv
OK	Combat Club Cottonwood	AZ	Cottonwood	https://cottonwoodbjj.com/	1645 E Cottonwood St, Cottonwood AZ	verdict-id-4.tsv
OK	Combat Club Lake Worth	FL	Lake Worth	https://www.combatclub.com/	Lantana FL address, adjacent to Lake Worth	verdict-id-4.tsv
OK	Combat Fitness MMA	VT	Winooski	https://combatfitnessmma.com	Winooski VT BJJ judo boxing gym	verdict-id-4.tsv
OK	Combat Jujitsu	LA	Metairie	https://www.combatjujitsu.biz/	Metairie LA jujitsu and judo	verdict-id-4.tsv
OK	Combative Sports Center	KS	Manhattan	https://www.cscmhk.com	116 S 4th St Manhattan KS	verdict-id-4.tsv
OK	Complete Fitness and Martial Arts	AB	St. Albert	https://www.stalbertmartialarts.com	40 Chisholm Ave St. Albert AB	verdict-id-4.tsv
OK	Connect Brazilian Jiu Jitsu	CA	South Gate	https://www.connectbjj.com/	13228 Paramount Blvd South Gate CA	verdict-id-4.tsv
OK	Control Jiu-Jitsu	FL	Melbourne	https://controljiujitsu.com/	2447 N Wickham Rd Melbourne FL	verdict-id-4.tsv
OK	Copperhead Jiu Jitsu	OR	Pendleton	https://copperheadjiujitsu.com/	Pendleton OR and La Grande locations	verdict-id-4.tsv
OK	Core Combat Sports Louisville	KY	Louisville	https://corelouisville.com	13124 Eastpoint Park Blvd Louisville KY	verdict-id-4.tsv
OK	Cosmic Training Center Brazilian Jiu Jitsu	CA	Alhambra	https://www.cosmictrainingcenter.com/	115 S Garfield Ave Alhambra CA	verdict-id-4.tsv
OK	Courtenay Brazilian Jiu-Jitsu	BC	Courtenay	https://courtenaybjj.ca	2441 Cousins Avenue Courtenay BC	verdict-id-4.tsv
OK	Coventry Brazilian Jiu Jitsu	RI	Coventry	https://coventryribjj.com	53 Sandy Bottom Rd Coventry RI	verdict-id-4.tsv
OK	Coyote Brazilian Jiu Jitsu Academy	NM	Albuquerque	https://coyotebjj.com	8430 Washington Pl NE Albuquerque NM	verdict-id-4.tsv
OK	Cranbrook Brazilian Jiu-Jitsu	BC	Cranbrook	https://cranbrookbjj.com	22 8th Ave S Cranbrook BC	verdict-id-4.tsv
OK	Creed BJJ	FL	Ocala	https://www.creedbjj.com	1005 SW 10th St Ocala FL	verdict-id-4.tsv
OK	Creighton MMA & Fitness Academy	GA	Suwanee	https://paulcreighton.com/	460 Brogdon Road Suwanee GA, BJJ	verdict-id-4.tsv
OK	Crest Brazilian Jiu Jitsu	NC	Hampstead	https://bjjhampstead.com/	15916 US-17 Hampstead NC academy	verdict-id-4.tsv
OK	Criterion Brazilian Jiu Jitsu of Louisville	KY	Louisville	https://criterionbjj.com	2801 Cleveland Blvd Louisville KY	verdict-id-4.tsv
OK	Cross Collar Jiu Jitsu - An Ed Ramos Affiliate	TX	Seabrook	https://www.edramosclearlake.com/	2114 Seabrook Circle Seabrook TX	verdict-id-4.tsv
OK	Crossville MMA	TN	Crossville	https://www.crossvillemma.com	2280 Hwy 127 South Crossville TN	verdict-id-4.tsv
OK	Crown BJJ	UT	Bluffdale	https://crownbjj.com	14719 S 855 W Bluffdale UT	verdict-id-4.tsv
OK	Crypto Jiu Jitsu - Peoria, Arizona	AZ	Peoria	https://www.cryptojiujitsu.com/	10250 N 91st Ave Peoria AZ	verdict-id-4.tsv
OK	Cultivate Power Fighting Arts	CA	Oroville	https://cultivatepower.net/	1790 Montgomery St Oroville CA, BJJ	verdict-id-4.tsv
OK	D's Jiu-Jitsu Academy	WY	Casper	https://dsbjjcasper.com	2000 Casper St Casper WY	verdict-id-4.tsv
OK	DNA Brazilian Jiu Jitsu	ON	Whitby	https://dnabjj.com	2001 Thickson Rd S Whitby ON	verdict-id-4.tsv
OK	DNC Defense	AR	Paragould	https://dncdefense.com	2407 Linwood Dr Paragould AR, jiujitsu	verdict-id-4.tsv
OK	Dan Henderson's Athletic Fitness Center - Formerly Team Quest	CA	Temecula	https://dhathleticfitcenter.com/	Temecula CA MMA with grappling BJJ	verdict-id-4.tsv
OK	Danny Savery BJJ and Martial Arts Academy	RI	Bristol	https://dannysaverybjj.com	655 Metacom Avenue Bristol RI	verdict-id-4.tsv
OK	Dante Rivera Brazilian Jiu-Jitsu Academy	NJ	Freehold Township	https://danteriverabjj.com/	Freehold/Howell Township NJ, US-9 address	verdict-id-4.tsv
OK	David Branch Jiu Jitsu	NJ	Hoboken	https://dbjjhoboken.com/	720 Monroe Street Hoboken NJ	verdict-id-4.tsv
OK	Decorah Martial Arts	IA	Decorah	https://www.decorahmartialarts.com	216 W Water St Decorah IA	verdict-id-4.tsv
OK	Delta BJJ British Columbia	BC	Delta	https://deltabjj.ca	3-1835 56 Street Delta BC	verdict-id-4.tsv
OK	Derby City MMA	KY	Louisville	https://derbycitymartialarts.com	8021 Dixie Hwy Louisville KY	verdict-id-4.tsv
OK	Desert Dynasty MMA	NM	Alamogordo	https://www.desertdynastymma.com	700 E 1st Street Alamogordo NM	verdict-id-4.tsv
OK	Detroit Academy of Martial Arts	MI	Troy	https://martialartstroy.com/	3883 Rochester Rd Troy MI, rebranded APEX	verdict-id-4.tsv
OK	Devine Jiu Jitsu - Brunswick	GA	Brunswick	https://www.devinejiujitsu.com/schools/brunswick/	Brunswick GA home school location page	verdict-id-4.tsv
OK	Diamond State Martial Arts	AR	Fayetteville	https://diamondstatemartialarts.com	14819 Elkhorn Springs Rd Fayetteville AR	verdict-id-4.tsv
OK	Diaz Combat Sports	BC	Vancouver	https://diazcombatsports.com	276 E Pender St Vancouver BC	verdict-id-4.tsv
OK	Diego Saraiva BJJ - Nova Uniao Atlanta GA	GA	Norcross	https://saraivabjj.com/	6290 McDonough Dr NW Norcross GA	verdict-id-4.tsv
OK	Divinus Lux Jiu Jitsu	SC	Greenwood	https://www.divinusluxjiujitsu.com	1310 Bypass 72 NE Greenwood SC	verdict-id-4.tsv
OK	Dojo Fusion	QC	Terrebonne	https://dojofusion.ca	1977 Chemin Gascon Terrebonne QC	verdict-id-4.tsv
OK	Dominion BJJ	VA	Manassas	https://dominionbjj.com/	8068 Flannery Ct Manassas VA	verdict-id-4.tsv
OK	Dragon Gym Malvern	PA	Malvern	https://www.dragongym.com/	235 Lancaster Ave Malvern PA, BJJ	verdict-id-4.tsv
OK	Dragon Within Mixed Martial Arts	MA	Salem	https://www.dragonwithinmartialarts.com/	11 Franklin St Salem MA, BJJ	verdict-id-4.tsv
OK	East Athens Jiu Jitsu	GA	Athens	https://eastathensjiujitsu.com/	Premier BJJ academy in Athens GA	verdict-id-4.tsv
OK	East Bay Academy Jiu Jitsu	CA	Martinez	https://www.ebajiujitsu.com/	817 Arnold Drive Martinez CA	verdict-id-4.tsv
OK	East York Brazilian Jiu Jitsu	PA	York	https://yorkbjj.com	241 Pauline Drive York PA	verdict-id-4.tsv
OK	Edge Effect Fitness and Martial Arts	VA	Harrisonburg	https://www.edgeeffectfitness.com/	785 Acorn Drive Harrisonburg VA, judo	verdict-id-4.tsv
OK	Edmonton BJJ	AB	Edmonton	https://edmontonbjj.com	4912 93 Ave NW Edmonton AB	verdict-id-4.tsv
OK	Edmonton Gracie Jiu-Jitsu	AB	Edmonton	https://edmontongraciejiujitsu.com/	5637 Riverbend Road NW Edmonton AB	verdict-id-4.tsv
OK	Elements MMA	NH	Keene	https://www.elements-mma.com	Keene NH, BJJ wrestling judo grappling	verdict-id-5.tsv
OK	Elevated Academy of Martial Arts	CA	Truckee	https://www.elevatedbjj.com/	Truckee CA jiu-jitsu academy, address shown	verdict-id-5.tsv
OK	Elite BJJ	ND	Dickinson	https://elitebjj.org	Dickinson ND, 71 12th St SE	verdict-id-5.tsv
OK	Elite Performance Gym (Jeremy Horn's)	UT	Sandy	https://eliteperformancegym.com	Sandy UT, MMA and Brazilian jiu-jitsu	verdict-id-5.tsv
OK	Embrace Jiu Jitsu	NC	Wake Forest	https://embracemartialarts.com	Wake Forest NC BJJ, address moved	verdict-id-5.tsv
OK	Empire Brazilian Jiu Jitsu	ME	Freeport	https://empirebjjmaine.com	15 Depot St Freeport ME, BJJ judo	verdict-id-5.tsv
OK	Evolution Training Centre	NB	Fredericton	https://www.evolutiontrainingcenter.ca	Fredericton NB, BJJ and MMA offered	verdict-id-5.tsv
OK	EvolveAll - Martial Arts and Training Studio	VA	Arlington	https://evolveall.com/	Arlington VA studio, Brazilian jiu-jitsu programs	verdict-id-5.tsv
OK	Extreme Mix Martial Arts	LA	Houma	https://extremefitnessmma.com	Houma LA, Lafayette St address listed	verdict-id-5.tsv
OK	FLORENCE BRAZILIAN JIU-JITSU ACADEMY	AL	Florence	https://www.florencebjj.com/	602 Veterans Drive Florence AL, BJJ	verdict-id-5.tsv
OK	Family Martial Arts and Gracie Jiu-Jitsu Beckley	WV	Beckley	https://fmawv.com	Beckley WV, Gracie jiu-jitsu programs	verdict-id-5.tsv
OK	Fargo BJJ	ND	Fargo	https://fargobjj.com	Fargo ND Brazilian jiu-jitsu academy	verdict-id-5.tsv
OK	Fayetteville Brazilian Jiu-Jitsu	AR	Fayetteville	https://fayetteville-jiujitsu.com/	1200 Garland Ave Fayetteville AR, BJJ	verdict-id-5.tsv
OK	Fight Mechanix Kickboxing & MMA	MI	Flint	https://www.fightmechanix.com/	Flint MI, jiu-jitsu via partner academy	verdict-id-5.tsv
OK	Fighting Arts Academy	MA	Springfield	https://www.fightingartsacademy.com/	Springfield MA, jiu-jitsu and wrestling	verdict-id-5.tsv
OK	Florian Martial Arts Center	MA	Brookline	https://www.florianmartialartscenter.com	62 Harvard St Brookline MA, BJJ	verdict-id-5.tsv
OK	Flow Brazilian Jiu Jitsu	ME	Rockland	https://flowbrazilianjiujitsu.com	4 Cedar St Rockland ME, matches address	verdict-id-5.tsv
OK	Flow Jiu-Jitsu Winona	MN	Winona	https://winonabjj.com	Winona MN BJJ school, second location	verdict-id-5.tsv
OK	Full Throttle Fitness	GA	Flowery Branch	https://fullthrottlemma.com/contact/	Gainesville GA, near Flowery Branch, BJJ	verdict-id-5.tsv
OK	GB Boca Raton	FL	Boca Raton	https://gbbocaraton.com/	Boca Raton BJJ, address moved nearby	verdict-id-5.tsv
OK	GB Burleson	TX	Burleson	https://www.graciebarraburleson.com/	201 NE Wilshire Blvd Burleson, matches address	verdict-id-5.tsv
OK	GB Castle Rock	CO	Castle Rock	https://www.gbcastlerock.com	Castle Rock CO Gracie Barra academy	verdict-id-5.tsv
OK	GB Chesterfield	MO	Chesterfield	https://gbchesterfield.com/	13379 Olive Blvd Chesterfield MO matches	verdict-id-6.tsv
OK	GB Cypress	TX	Cypress	https://www.gb-cypress.com	15103 Mason Rd, Cypress TX listed	verdict-id-6.tsv
OK	GB Deerfield Beach	FL	Deerfield Beach	https://rogergraciedeerfieldbeach.com/	Roger Gracie rebrand, 426 W Hillsboro Blvd	verdict-id-6.tsv
OK	GB Great Falls	MT	Great Falls	https://www.dragonfirebrazilianjiujitsu.com	Dragon Fire BJJ rebrand, same address	verdict-id-6.tsv
OK	GB Huntsville	AL	Huntsville	https://www.graciebarrahuntsville.com	2101 W Ferry Way, Huntsville AL listed	verdict-id-6.tsv
OK	GB Jasper	AL	Jasper	https://gbjasper.com/	764 Highway 78 W, Jasper AL	verdict-id-6.tsv
OK	GB Lake Norman	NC	Cornelius	https://gblakenorman.com/	11020 Bailey Rd, Cornelius NC listed	verdict-id-6.tsv
OK	GB Lutz	FL	Lutz	https://gblutz.com/	1908 Oak Grove Blvd, Lutz FL	verdict-id-6.tsv
OK	GB McKinney	TX	McKinney	https://gbmckinney.com/	7901 Eldorado Pkwy, McKinney TX	verdict-id-6.tsv
OK	GB Parker	CO	Parker	https://www.parkergb.com	18425 Pony Express Dr, Parker CO	verdict-id-6.tsv
OK	GB Pearland	TX	Pearland	https://gbpearland.com/	3229 E Broadway St, Pearland TX	verdict-id-6.tsv
OK	GB Ventura	CA	Ventura	https://www.graciebarraventura.com/	3503 Arundell Circle, Ventura CA	verdict-id-6.tsv
OK	GB Washington	MO	Washington	https://gbwashington.com/	1629 Aroy Dr, Washington MO	verdict-id-6.tsv
OK	GB West County	MO	Ballwin	https://gbwestcounty.com/	15425 Manchester Road, Ballwin MO	verdict-id-6.tsv
OK	GB Weston	FL	Weston	https://www.graciebarraweston.com	1306 SW 160th Ave, Weston FL	verdict-id-6.tsv
OK	GRACIE BARRA OCOTILLO SOUTH GILBERT	AZ	Gilbert	https://gilbertjiujitsu.com/	Gracie Barra Ocotillo, South Gilbert AZ	verdict-id-6.tsv
OK	GRACIE JIU-JITSU	AL	Madison	https://www.graciejiujitsumadisonal.com/	Certified Gracie CTC serving Madison AL	verdict-id-6.tsv
OK	Gabrieles Martial Arts - Groton, CT	CT	Groton	https://gabrielesmartialarts.com/	Waterford CT address, Gracie jujutsu, adjacent	verdict-id-6.tsv
OK	Gator Family Brazilian Jiu Jitsu	FL	DeLand	https://gatorfamilybjj.com	DeLand FL BJJ, Robson Moura affiliate	verdict-id-6.tsv
OK	Gendai Budo Jiu Jitsu-MMA-Fitness	AR	Mountain Home	https://arkansastraveller.wixsite.com/gendaibudoacademy	514 Coley Drive, Mountain Home AR	verdict-id-6.tsv
OK	Gentle Art Studio Lotus Club	NY	Astoria	https://www.gentleartstudio.com/	28-02 Astoria Blvd, Astoria NY	verdict-id-6.tsv
OK	Gladiators Academy of Crowley	LA	Crowley	https://www.gladiatorsacademyofcrowley.com/	209 East Park Street, Crowley LA	verdict-id-6.tsv
OK	Global Brazilian Jiu-Jitsu Naples	FL	Naples	https://global1bjj.com	4584 Enterprise Ave, Naples FL	verdict-id-6.tsv
OK	Golden Rule Jiu Jitsu	NL	Flat Bay	https://golden-rule-jiu-jitsu-ltd.gymdesk.com	School's own site, Flat Bay NL	verdict-id-6.tsv
OK	Good Vibes Brazilian Jiu Jitsu	PA	Morrisville	https://goodvibesjiujitsu.com/	375 W Trenton Ave Morrisville PA	verdict-id-6.tsv
OK	Gorilla Martial Arts	NJ	Mahwah	https://www.gorillabjjacademy.com/	BJJ, 31 Industrial Ave Mahwah NJ	verdict-id-6.tsv
OK	Gracie Barra Albuquerque	NM	Albuquerque	https://gbalbuquerque.com	12251 Academy Rd NE #103 Albuquerque	verdict-id-6.tsv
OK	Gracie Barra Ashburn, Brazilian Jiu-Jitsu and Self-Defense	VA	Ashburn	https://www.gbashburn.com/	22556 Amendola Terrace, Ashburn VA matches	verdict-id-6.tsv
OK	Gracie Barra Buda	TX	Buda	https://gbbuda.com/	2610 Main Street Buda TX confirmed	verdict-id-6.tsv
OK	Gracie Barra Frisco	TX	Frisco	https://gbfriscotexas.com	360 Stonebrook Pkwy Frisco TX confirmed	verdict-id-6.tsv
OK	Gracie Barra Guildford	BC	Surrey	https://gbguildford.com	Own site, Surrey BC address matches	verdict-id-6.tsv
OK	Gracie Barra Herriman	UT	Herriman	https://gbherriman.com	Own site, Herriman UT address matches	verdict-id-6.tsv
OK	Gracie Barra Kirkland	QC	Montreal	https://gbkirkland.ca	Kirkland QC, West Island of Montreal	verdict-id-6.tsv
OK	Gracie Barra Knoxville	TN	Knoxville	https://www.jiujitsuknoxvilletn.com	Samuel Braga BJJ rebrand, Knoxville TN	verdict-id-6.tsv
OK	Gracie Barra Peoria	AZ	Peoria	https://graciebarrapeoria.com/	address matches, Peoria AZ	verdict-id-7.tsv
OK	Gracie Barra Summerville	SC	Summerville	https://gbsummerville.com	address matches, Summerville SC	verdict-id-7.tsv
OK	Gracie Barra Tyler Brazilian Jiu-Jitsu & Self Defense	TX	Tyler	https://gbtyler.com/	address matches, Tyler TX	verdict-id-7.tsv
OK	Gracie Barra Vancouver	BC	Vancouver	https://www.gbvancouver.com	address matches, Vancouver BC	verdict-id-7.tsv
OK	Gracie Humaita Conroe	TX	Conroe	https://www.facebook.com/yountbjj/	own Facebook page, Conroe TX address	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Foothills	TN	Seymour	https://www.graciefoothills.com	Maryville TN, roughly ten miles away	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Galloway	NJ	Galloway	https://taphousebjj.com/	Tap House rebrand, Galloway address confirmed	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Geneva	IL	Geneva	https://genevamartialarts.com/	own site, Geneva IL confirmed	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Highland Village	TX	Highland Village	https://graciebarrahighlandvillage.com/	Gracie Barra rebrand, Highland Village confirmed	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Largo	FL	Largo	https://gracielargowest.com/	Largo West rebrand, Largo confirmed	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Lexington Carter's Academy	SC	Lexington	https://www.gracielexington.com	own site, Lexington SC address confirmed	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Newnan	GA	Newnan	https://www.gracienewnan.com/	page confirms Newnan GA location	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Portland	OR	Portland	https://www.graciepdx.com/	Portland confirmed, moved to SE Madison	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Santa Clarita	CA	Santa Clarita	https://graciejiujitsuscv.com/	Santa Clarita confirmed, moved to Diamond Pl	verdict-id-7.tsv
OK	Gracie Jiu-Jitsu Warwick	RI	Warwick	https://www.graciejiujitsuwarwick.com	address matches exactly, Warwick RI	verdict-id-7.tsv
OK	Gracie Jiu-jitsu Minot	ND	Minot	https://sites.google.com/view/minotgjj	address matches exactly, Minot ND	verdict-id-7.tsv
WRONG_CITY	Gracie New Jersey Academy	NJ	Lawrenceville	https://gracienewjersey.com	Lebanon / Clinton Township NJ	verdict-id-7.tsv
OK	Grand River BJJ	ON	Cambridge	https://grandriverbjj.ca	Downtown Cambridge ON, moved to Dickson Street	verdict-id-8.tsv
OK	Grapple House BJJ	MI	Edwardsburg	https://grapplehousebjj.com/	Edwardsburg MI address on page	verdict-id-8.tsv
OK	Grappling Concepts Nixa	MO	Nixa	https://grapplingconceptsnixa.com/	Nixa MO address matches	verdict-id-8.tsv
OK	Gravity Brazilian Jiu-Jitsu	BC	Surrey	https://gravitybjj.ca	Surrey BC address matches	verdict-id-8.tsv
OK	Gray Beard Forge	AR	Conway	https://graybeardforge.org	Conway AR, BJJ and MMA	verdict-id-8.tsv
OK	Great Grappling Brazilian Jiu Jitsu	SC	Fort Mill	https://greatgrappling.com	Fort Mill SC address matches	verdict-id-8.tsv
OK	Greubel's Mixed Martial Arts	GA	Augusta	https://www.greubelsmma.com/	Martinez GA, Augusta metro	verdict-id-8.tsv
OK	Grind BJJ	VT	Burlington	https://grindbjjvt.com	Burlington VT address matches	verdict-id-8.tsv
OK	Ground Control Academy	AB	Ardrossan	https://groundcontrolacademy.ca	Ardrossan AB address matches	verdict-id-8.tsv
OK	Ground Strike Grappling	AL	Columbiana	https://groundstrikegrappling.com/	Columbiana AL address on page	verdict-id-8.tsv
OK	Ground Theory Jiu Jitsu	KS	Lawrence	https://www.groundtheoryjiujitsu.com	Lawrence KS address matches	verdict-id-8.tsv
OK	Ground X Jiu Jitsu Ottawa	ON	Ottawa	https://groundxjiujitsu.com	Barrhaven, Ottawa ON	verdict-id-8.tsv
OK	Ground Zero Fighting Systems	WV	Morgantown	https://teamgzfs.com	Morgantown WV address in footer	verdict-id-8.tsv
OK	Ground Zero Fighting Systems Huntington	WV	Huntington	https://gzfshuntington.wordpress.com/	Huntington WV address, BJJ and judo	verdict-id-8.tsv
OK	Grounded Studios	ON	North Bay	https://grounded.ca	North Bay ON address matches	verdict-id-8.tsv
OK	Grove City Brazilian Jiu-Jitsu Academy	OH	Grove City	https://www.grovecityjiujitsu.com/	Grove City OH, Hoover Rd	verdict-id-8.tsv
OK	Growth Mindset Collective	CA	Oakley	https://growthmindsetcollective.com	Oakley CA address matches	verdict-id-8.tsv
OK	Guara BJJ	QC	Brossard	https://www.guarabjj.com	Brossard QC school site	verdict-id-8.tsv
OK	Guardian Jiujitsu & Judo	IA	Ottumwa	https://www.guardianjj.com	Ottumwa IA address matches	verdict-id-8.tsv
WRONG_CITY	Guardian Tactics	MI	Plymouth	https://www.guardianjiujitsu.com/	Holland MI, not Plymouth	verdict-id-8.tsv
OK	Gulf Breeze Jiu Jitsu	FL	Gulf Breeze	https://gulfbreezebjj.com/	Checkmat rebrand, Gulf Breeze FL address	verdict-id-8.tsv
OK	Gulf Coast Jiu Jitsu	MS	Biloxi	https://www.gulfcoastjiujitsu.net	Biloxi MS address matches	verdict-id-8.tsv
OK	Gulf Coast Jiu-jitsu	AL	Mobile	https://gcjiujitsu.com/	Mobile AL, Hillcrest Rd	verdict-id-8.tsv
OK	Gustavo Dantas Brazilian Jiu-Jitsu Academy	AZ	Tempe	https://gdjiujitsu.com/	Tempe AZ address on page	verdict-id-8.tsv
OK	Gustavo Machado Brazilian Jiu Jitsu Chesapeake	VA	Chesapeake	https://bjjchesapeake.com/	South Chesapeake VA academy, own site	verdict-id-8.tsv
OK	Guto Campos BJJ	FL	Orlando	https://gutocamposbjj.com	Orlando FL address, own site	verdict-id-8.tsv
OK	Gwinnett Training Academy	GA	Lawrenceville	https://attofgwinnett.com/	Lawrenceville GA, Sugarloaf Pkwy address	verdict-id-8.tsv
OK	HEROES MARTIAL ARTS ACADEMY	AL	Birmingham	https://www.heroesmma.com/	Two Birmingham AL locations listed	verdict-id-8.tsv
OK	Hamby Freestyle Jiu Jitsu	GA	Albany	https://lavianobjj.com/	Rebranded Laviano Jiu Jitsu, Albany GA	verdict-id-8.tsv
OK	Hamel Jiu Jitsu Club	MN	Hamel	https://www.hameljiujitsu.com	770 Tower Dr Hamel MN	verdict-id-8.tsv
OK	Hanto Jiu-Jitsu Academy	GA	Statesboro	https://www.hantobjj.com/	409 Clairborne Ave Statesboro GA	verdict-id-8.tsv
OK	Harbor Jiu-Jitsu	NJ	Egg Harbor Township	https://www.harborjiujitsu.com/	Egg Harbor Township NJ named throughout	verdict-id-8.tsv
OK	Harmony Martial Arts Center	FL	Jupiter	https://harmonymartialarts.com/	Jupiter FL address, Royce Gracie jiu-jitsu	verdict-id-8.tsv
OK	Hayabusa Training Centre	AB	St. Albert	https://hayabusatrainingcentre.com/	St. Albert AB address matches	verdict-id-8.tsv
OK	Heavy Mettle Jiu Jitsu	NH	North Hampton	https://www.heavymettlejj.com	North Hampton NH address matches	verdict-id-8.tsv
OK	Heiho Dojo	AB	Grande Prairie	https://www.heihodojo.ca	Grande Prairie AB, BJJ and Muay Thai	verdict-id-8.tsv
OK	Helio Soneca/ 8ight Limbs Academy	TX	Harlingen	https://www.the8ightlimbsacademy.com/	Harlingen TX, moved to Van Buren	verdict-id-8.tsv
OK	Hellman's Mixed Martial Arts	FL	Tampa	https://hellmansmma.com/	Tampa FL, Race Track Rd matches	verdict-id-8.tsv
OK	Heritage Jiu-Jitsu	SC	Moncks Corner	https://heritagebjj.com	Moncks Corner SC address matches	verdict-id-8.tsv
OK	Hero Academy	BC	North Vancouver	https://hero-academy.ca	North Vancouver BC address matches	verdict-id-8.tsv
OK	Hero Jiu Jitsu	NH	Exeter	https://herojiujitsu.com	Exeter NH, Holland Way matches	verdict-id-8.tsv
